,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social,Serial Killer
242,39.06,1.45,54.8,Feminino,Castanho,Loiro,Contusão,Trabalho,Amarela,Classe Baixa,Desconhecido
1455,44.02,1.77,56.55,Masculino,Preto,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
321,18.93,1.8,37.87,Masculino,Preto,Loiro,Estrangulamento,Rua,Amarela,Classe Alta,Desconhecido
1687,30.89,1.8,84.86,Feminino,Preto,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
875,37.59,1.9,52.79,Feminino,Azul,Ruivo,Esfaqueamento,Escola,Branca,Classe Baixa,Desconhecido
1186,36.0,1.88,44.32,Feminino,Castanho,Ruivo,Esfaqueamento,Rua,Negra,Classe Baixa,Desconhecido
63,56.45,1.42,78.76,Feminino,Preto,Castanho,Estrangulamento,Escola,Parda,Classe Alta,Desconhecido
1209,12.06,1.58,35.36,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
130,59.88,1.52,70.41,Feminino,Azul,Preto,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido
1636,24.13,1.83,85.62,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1413,23.69,1.56,34.34,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
1737,19.82,1.81,83.83,Feminino,Azul,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
262,19.4,1.5,88.93,Masculino,Azul,Ruivo,Estrangulamento,Rua,Negra,Classe Alta,Desconhecido
856,23.73,1.46,32.32,Masculino,Verde,Preto,Envenenamento,Trabalho,Negra,Classe Alta,Desconhecido
369,44.57,1.74,79.41,Masculino,Castanho,Loiro,Envenenamento,Trabalho,Negra,Classe Alta,Desconhecido
815,19.09,1.59,33.23,Feminino,Castanho,Castanho,Contusão,Casa,Negra,Classe Baixa,Desconhecido
846,30.35,1.85,55.88,Masculino,Castanho,Preto,Estrangulamento,Rua,Parda,Classe Alta,Desconhecido
1572,44.0,1.66,66.32,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1679,21.71,1.85,86.58,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1185,20.38,1.87,77.18,Masculino,Verde,Castanho,Esfaqueamento,Escola,Branca,Classe Média,Desconhecido
59,32.32,1.64,49.78,Masculino,Azul,Castanho,Estrangulamento,Trabalho,Parda,Classe Baixa,Desconhecido
573,26.95,1.7,43.79,Feminino,Castanho,Loiro,Esfaqueamento,Casa,Branca,Classe Alta,Desconhecido
855,56.7,1.78,73.29,Feminino,Castanho,Ruivo,Envenenamento,Casa,Amarela,Classe Baixa,Desconhecido
394,41.11,1.61,72.0,Masculino,Preto,Ruivo,Contusão,Rua,Branca,Classe Média,Desconhecido
806,40.52,1.63,81.04,Masculino,Preto,Preto,Envenenamento,Casa,Parda,Classe Alta,Desconhecido
1347,15.83,1.44,44.77,Feminino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
707,34.66,1.81,59.82,Masculino,Castanho,Castanho,Estrangulamento,Rua,Amarela,Classe Alta,Desconhecido
1749,19.77,1.88,74.49,Feminino,Verde,Ruivo,Estrangulamento,Escola,Branca,Classe Alta,Roberto Chimarildo Tomáz
10,57.4,1.81,38.31,Feminino,Preto,Loiro,Contusão,Trabalho,Branca,Classe Alta,Desconhecido
1772,44.47,1.73,78.58,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1192,45.45,1.43,37.13,Masculino,Verde,Loiro,Esfaqueamento,Escola,Negra,Classe Média,Desconhecido
1133,25.45,1.43,58.44,Masculino,Azul,Loiro,Envenenamento,Trabalho,Amarela,Classe Baixa,Desconhecido
375,17.51,1.59,65.99,Masculino,Verde,Castanho,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido
1469,37.37,1.75,54.62,Feminino,Preto,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
407,14.41,1.56,80.42,Masculino,Azul,Loiro,Esfaqueamento,Escola,Amarela,Classe Baixa,Desconhecido
721,32.54,1.84,55.14,Feminino,Castanho,Preto,Esfaqueamento,Trabalho,Amarela,Classe Baixa,Desconhecido
1418,35.92,1.58,69.68,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
236,24.16,1.79,73.64,Masculino,Verde,Castanho,Contusão,Casa,Branca,Classe Baixa,Desconhecido
682,49.6,1.75,68.41,Feminino,Azul,Loiro,Envenenamento,Rua,Negra,Classe Baixa,Desconhecido
1074,59.42,1.78,88.38,Feminino,Verde,Loiro,Envenenamento,Trabalho,Amarela,Classe Média,Desconhecido
503,52.62,1.78,70.97,Masculino,Preto,Castanho,Contusão,Trabalho,Parda,Classe Alta,Desconhecido
1472,34.72,1.67,42.58,Masculino,Castanho,Preto,Estrangulamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
194,31.61,1.51,40.63,Masculino,Verde,Loiro,Estrangulamento,Casa,Parda,Classe Baixa,Desconhecido
318,55.85,1.68,67.14,Feminino,Preto,Loiro,Envenenamento,Trabalho,Parda,Classe Baixa,Desconhecido
884,48.25,1.45,39.58,Feminino,Verde,Castanho,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido
601,49.9,1.47,89.96,Feminino,Verde,Loiro,Envenenamento,Trabalho,Parda,Classe Alta,Desconhecido
1746,26.35,1.47,86.82,Feminino,Castanho,Ruivo,Contusão,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
814,56.51,1.43,57.39,Feminino,Castanho,Preto,Contusão,Escola,Branca,Classe Alta,Desconhecido
226,34.32,1.76,49.2,Masculino,Castanho,Preto,Envenenamento,Casa,Negra,Classe Média,Desconhecido
812,42.82,1.74,36.94,Masculino,Azul,Preto,Contusão,Casa,Parda,Classe Alta,Desconhecido
1272,22.0,1.5,42.85,Masculino,Verde,Loiro,Contusão,Rua,Branca,Classe Baixa,ElBigodon Camacho
1044,53.25,1.88,33.86,Feminino,Castanho,Loiro,Contusão,Rua,Negra,Classe Média,Desconhecido
572,39.6,1.77,79.11,Feminino,Castanho,Preto,Estrangulamento,Casa,Branca,Classe Alta,Desconhecido
566,39.89,1.67,61.84,Masculino,Verde,Loiro,Estrangulamento,Trabalho,Amarela,Classe Alta,Desconhecido
187,57.04,1.73,54.82,Feminino,Preto,Loiro,Contusão,Rua,Amarela,Classe Alta,Desconhecido
1093,42.99,1.48,66.85,Masculino,Castanho,Castanho,Envenenamento,Casa,Negra,Classe Alta,Desconhecido
939,36.67,1.66,45.56,Masculino,Castanho,Preto,Estrangulamento,Escola,Parda,Classe Média,Desconhecido
84,43.88,1.6,69.19,Masculino,Preto,Ruivo,Esfaqueamento,Trabalho,Parda,Classe Baixa,Desconhecido
129,39.81,1.48,47.69,Masculino,Azul,Castanho,Esfaqueamento,Rua,Branca,Classe Alta,Desconhecido
1246,20.26,1.49,40.47,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
953,26.31,1.85,63.99,Feminino,Preto,Ruivo,Estrangulamento,Casa,Parda,Classe Baixa,Desconhecido
1269,21.75,1.48,39.97,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
898,17.23,1.8,71.06,Masculino,Preto,Ruivo,Envenenamento,Trabalho,Branca,Classe Alta,Desconhecido
1137,21.79,1.6,46.37,Feminino,Preto,Ruivo,Estrangulamento,Escola,Branca,Classe Baixa,Desconhecido
1601,46.63,1.72,31.27,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
184,56.83,1.67,82.4,Feminino,Azul,Preto,Estrangulamento,Trabalho,Negra,Classe Média,Desconhecido
1700,21.4,1.79,84.16,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
769,43.81,1.67,76.26,Feminino,Preto,Castanho,Esfaqueamento,Rua,Parda,Classe Média,Desconhecido
1600,53.22,1.66,65.1,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
284,20.17,1.78,75.56,Masculino,Verde,Loiro,Contusão,Rua,Parda,Classe Alta,Desconhecido
353,27.2,1.54,44.47,Masculino,Azul,Preto,Estrangulamento,Rua,Parda,Classe Baixa,Desconhecido
1249,18.34,1.44,37.46,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1457,45.5,1.65,58.32,Feminino,Verde,Castanho,Envenenamento,Rua,Parda,Classe Média,Coringon de le pinheirinho Silva
471,54.56,1.42,37.05,Masculino,Preto,Loiro,Envenenamento,Casa,Amarela,Classe Média,Desconhecido
205,57.6,1.83,78.38,Feminino,Preto,Preto,Contusão,Escola,Negra,Classe Alta,Desconhecido
171,51.65,1.49,31.78,Masculino,Azul,Preto,Esfaqueamento,Escola,Branca,Classe Média,Desconhecido
1092,53.48,1.43,70.27,Masculino,Castanho,Preto,Esfaqueamento,Casa,Branca,Classe Baixa,Desconhecido
1667,25.9,1.45,77.99,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1649,30.1,1.75,75.51,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1326,19.18,1.8,43.65,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
695,16.68,1.85,78.36,Feminino,Azul,Ruivo,Estrangulamento,Casa,Parda,Classe Baixa,Desconhecido
857,54.56,1.64,35.19,Masculino,Preto,Ruivo,Contusão,Casa,Negra,Classe Baixa,Desconhecido
1611,33.8,1.76,55.55,Masculino,Azul,Ruivo,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva
108,54.45,1.87,37.49,Feminino,Castanho,Castanho,Esfaqueamento,Casa,Branca,Classe Alta,Desconhecido
15,59.48,1.78,73.85,Feminino,Verde,Loiro,Contusão,Trabalho,Negra,Classe Média,Desconhecido
1592,53.79,1.7,62.95,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
661,41.17,1.89,86.6,Feminino,Verde,Preto,Esfaqueamento,Trabalho,Branca,Classe Baixa,Desconhecido
1633,23.06,1.88,60.55,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
619,28.16,1.5,76.02,Feminino,Verde,Preto,Esfaqueamento,Escola,Parda,Classe Alta,Desconhecido
399,49.81,1.67,53.23,Feminino,Azul,Loiro,Envenenamento,Escola,Parda,Classe Baixa,Desconhecido
1149,24.91,1.9,85.72,Feminino,Castanho,Loiro,Envenenamento,Escola,Parda,Classe Média,Desconhecido
604,35.11,1.85,82.21,Feminino,Azul,Castanho,Contusão,Rua,Branca,Classe Alta,Desconhecido
958,53.36,1.66,66.58,Masculino,Azul,Castanho,Envenenamento,Trabalho,Amarela,Classe Baixa,Desconhecido
1069,10.12,1.9,72.2,Masculino,Castanho,Loiro,Contusão,Casa,Amarela,Classe Média,Desconhecido
1647,24.8,1.61,81.26,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
863,38.74,1.58,78.36,Masculino,Verde,Loiro,Estrangulamento,Trabalho,Negra,Classe Média,Desconhecido
1739,23.15,1.87,76.44,Masculino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1459,41.41,1.69,57.26,Masculino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva
866,49.65,1.64,89.66,Masculino,Castanho,Castanho,Esfaqueamento,Casa,Negra,Classe Baixa,Desconhecido
25,51.64,1.62,47.95,Masculino,Preto,Preto,Estrangulamento,Trabalho,Parda,Classe Média,Desconhecido
1425,39.45,1.67,66.48,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1638,10.09,1.72,56.97,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
496,18.59,1.64,72.34,Feminino,Verde,Castanho,Envenenamento,Casa,Negra,Classe Baixa,Desconhecido
1424,45.81,1.85,55.13,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1170,56.77,1.66,39.13,Masculino,Verde,Castanho,Contusão,Escola,Parda,Classe Alta,Desconhecido
906,17.84,1.43,52.28,Feminino,Castanho,Castanho,Estrangulamento,Escola,Parda,Classe Média,Desconhecido
639,23.96,1.8,30.45,Masculino,Preto,Ruivo,Esfaqueamento,Trabalho,Amarela,Classe Média,Desconhecido
1774,32.87,1.87,74.31,Feminino,Verde,Castanho,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
305,12.84,1.41,39.68,Feminino,Preto,Loiro,Contusão,Casa,Amarela,Classe Alta,Desconhecido
1020,34.26,1.69,48.3,Feminino,Castanho,Castanho,Envenenamento,Trabalho,Parda,Classe Alta,Desconhecido
1359,17.49,1.43,38.54,Masculino,Azul,Loiro,Contusão,Rua,Branca,Classe Média,ElBigodon Camacho
1355,26.53,1.57,36.52,Masculino,Azul,Loiro,Esfaqueamento,Trabalho,Parda,Classe Média,ElBigodon Camacho
1684,30.86,1.9,77.5,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1590,43.19,1.68,58.13,Masculino,Castanho,Preto,Envenenamento,Casa,Negra,Classe Baixa,Coringon de le pinheirinho Silva
1253,11.46,1.55,44.86,Masculino,Azul,Loiro,Esfaqueamento,Trabalho,Parda,Classe Média,ElBigodon Camacho
1228,12.27,1.47,40.87,Masculino,Verde,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
438,51.27,1.48,82.04,Feminino,Castanho,Preto,Envenenamento,Escola,Branca,Classe Média,Desconhecido
20,36.24,1.45,33.86,Feminino,Preto,Ruivo,Esfaqueamento,Casa,Amarela,Classe Média,Desconhecido
1345,47.15,1.42,34.4,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
991,52.14,1.83,78.57,Masculino,Verde,Preto,Envenenamento,Rua,Branca,Classe Alta,Desconhecido
440,30.1,1.43,52.46,Masculino,Preto,Loiro,Contusão,Rua,Branca,Classe Alta,Desconhecido
1063,11.93,1.45,31.92,Feminino,Preto,Preto,Contusão,Rua,Negra,Classe Alta,Desconhecido
1787,21.04,1.85,65.28,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
352,40.65,1.54,36.55,Masculino,Azul,Castanho,Envenenamento,Rua,Parda,Classe Média,Desconhecido
449,26.33,1.61,75.94,Feminino,Castanho,Castanho,Envenenamento,Trabalho,Branca,Classe Alta,Desconhecido
1150,26.44,1.89,58.63,Masculino,Verde,Ruivo,Contusão,Trabalho,Amarela,Classe Média,Desconhecido
46,32.67,1.64,56.99,Masculino,Preto,Loiro,Contusão,Escola,Negra,Classe Média,Desconhecido
999,37.64,1.67,65.11,Feminino,Verde,Castanho,Estrangulamento,Rua,Parda,Classe Baixa,Desconhecido
1173,37.12,1.5,40.06,Feminino,Castanho,Castanho,Estrangulamento,Rua,Branca,Classe Alta,Desconhecido
790,21.97,1.5,89.63,Feminino,Preto,Castanho,Contusão,Casa,Parda,Classe Média,Desconhecido
881,17.96,1.66,79.24,Feminino,Verde,Castanho,Esfaqueamento,Trabalho,Negra,Classe Alta,Desconhecido
214,44.73,1.78,33.25,Feminino,Azul,Castanho,Esfaqueamento,Casa,Branca,Classe Baixa,Desconhecido
1109,32.11,1.71,69.85,Feminino,Castanho,Loiro,Contusão,Trabalho,Amarela,Classe Baixa,Desconhecido
490,54.74,1.45,30.24,Masculino,Preto,Loiro,Envenenamento,Escola,Negra,Classe Alta,Desconhecido
578,58.23,1.86,54.35,Masculino,Castanho,Preto,Estrangulamento,Rua,Branca,Classe Média,Desconhecido
1239,19.46,1.9,55.66,Masculino,Preto,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
874,42.74,1.78,30.7,Feminino,Verde,Ruivo,Esfaqueamento,Casa,Amarela,Classe Média,Desconhecido
192,23.44,1.75,44.06,Feminino,Castanho,Loiro,Estrangulamento,Trabalho,Negra,Classe Baixa,Desconhecido
1334,24.76,1.54,41.39,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
873,17.04,1.78,57.69,Feminino,Castanho,Ruivo,Esfaqueamento,Casa,Negra,Classe Média,Desconhecido
916,45.4,1.69,78.49,Masculino,Verde,Loiro,Envenenamento,Escola,Parda,Classe Baixa,Desconhecido
151,56.25,1.79,67.25,Masculino,Azul,Castanho,Contusão,Rua,Negra,Classe Alta,Desconhecido
672,10.1,1.62,34.93,Feminino,Verde,Loiro,Estrangulamento,Rua,Branca,Classe Baixa,Desconhecido
1615,43.92,1.61,32.47,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
156,51.64,1.56,60.84,Masculino,Preto,Castanho,Esfaqueamento,Rua,Negra,Classe Alta,Desconhecido
1067,40.37,1.63,50.7,Masculino,Verde,Ruivo,Esfaqueamento,Escola,Negra,Classe Baixa,Desconhecido
1582,36.11,1.74,58.83,Masculino,Castanho,Castanho,Envenenamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva
133,26.15,1.67,67.9,Feminino,Castanho,Loiro,Estrangulamento,Rua,Branca,Classe Média,Desconhecido
1081,20.69,1.48,32.87,Masculino,Azul,Castanho,Esfaqueamento,Trabalho,Parda,Classe Baixa,Desconhecido
829,42.24,1.84,88.91,Masculino,Preto,Loiro,Estrangulamento,Rua,Amarela,Classe Baixa,Desconhecido
1361,19.22,1.52,42.02,Feminino,Azul,Loiro,Envenenamento,Rua,Branca,Classe Média,ElBigodon Camacho
27,15.35,1.43,42.74,Feminino,Azul,Loiro,Esfaqueamento,Casa,Branca,Classe Alta,Desconhecido
1663,30.58,1.82,83.03,Feminino,Verde,Ruivo,Estrangulamento,Trabalho,Negra,Classe Alta,Roberto Chimarildo Tomáz
1083,44.07,1.85,50.08,Feminino,Castanho,Preto,Envenenamento,Rua,Branca,Classe Baixa,Desconhecido
1051,33.72,1.71,55.73,Masculino,Castanho,Castanho,Esfaqueamento,Casa,Amarela,Classe Alta,Desconhecido
1325,21.72,1.6,39.2,Masculino,Azul,Loiro,Contusão,Rua,Branca,Classe Média,ElBigodon Camacho
1011,16.05,1.66,41.87,Masculino,Verde,Ruivo,Contusão,Trabalho,Negra,Classe Baixa,Desconhecido
1261,24.88,1.8,39.69,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
241,39.02,1.86,43.27,Feminino,Preto,Castanho,Estrangulamento,Escola,Branca,Classe Alta,Desconhecido
316,33.31,1.81,73.9,Feminino,Preto,Ruivo,Esfaqueamento,Trabalho,Negra,Classe Baixa,Desconhecido
1018,51.72,1.83,54.31,Masculino,Preto,Ruivo,Contusão,Casa,Parda,Classe Alta,Desconhecido
70,53.53,1.57,38.3,Masculino,Azul,Loiro,Esfaqueamento,Rua,Amarela,Classe Média,Desconhecido
455,40.58,1.82,61.47,Feminino,Azul,Ruivo,Envenenamento,Rua,Branca,Classe Média,Desconhecido
580,51.71,1.67,69.11,Masculino,Verde,Ruivo,Estrangulamento,Rua,Amarela,Classe Alta,Desconhecido
376,48.54,1.53,80.39,Feminino,Azul,Castanho,Contusão,Rua,Negra,Classe Alta,Desconhecido
137,30.19,1.49,87.16,Feminino,Verde,Ruivo,Envenenamento,Rua,Negra,Classe Alta,Desconhecido
833,17.17,1.53,52.04,Masculino,Azul,Ruivo,Contusão,Rua,Amarela,Classe Média,Desconhecido
762,21.52,1.87,86.23,Masculino,Preto,Loiro,Contusão,Trabalho,Amarela,Classe Baixa,Desconhecido
858,13.77,1.73,78.44,Masculino,Azul,Castanho,Esfaqueamento,Trabalho,Amarela,Classe Alta,Desconhecido
1595,41.5,1.63,54.62,Feminino,Castanho,Preto,Contusão,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1117,31.69,1.8,66.14,Feminino,Verde,Castanho,Esfaqueamento,Trabalho,Negra,Classe Alta,Desconhecido
544,11.9,1.66,86.55,Masculino,Preto,Preto,Estrangulamento,Rua,Parda,Classe Alta,Desconhecido
1295,23.63,1.6,46.62,Masculino,Azul,Loiro,Esfaqueamento,Rua,Negra,Classe Média,ElBigodon Camacho
615,41.66,1.69,83.88,Masculino,Azul,Castanho,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido
1713,19.29,1.77,82.83,Feminino,Verde,Ruivo,Envenenamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1000,34.15,1.53,44.23,Masculino,Castanho,Preto,Estrangulamento,Trabalho,Negra,Classe Alta,Desconhecido
484,44.72,1.75,33.7,Masculino,Preto,Loiro,Envenenamento,Rua,Amarela,Classe Baixa,Desconhecido
862,12.91,1.64,59.44,Feminino,Castanho,Preto,Contusão,Trabalho,Negra,Classe Média,Desconhecido
1147,16.47,1.49,85.78,Feminino,Castanho,Ruivo,Esfaqueamento,Rua,Branca,Classe Baixa,Desconhecido
738,53.73,1.41,41.24,Feminino,Verde,Preto,Estrangulamento,Casa,Parda,Classe Alta,Desconhecido
336,56.29,1.66,44.93,Feminino,Azul,Castanho,Contusão,Rua,Negra,Classe Baixa,Desconhecido
1530,37.74,1.58,54.85,Feminino,Verde,Preto,Envenenamento,Rua,Parda,Classe Baixa,Coringon de le pinheirinho Silva
106,28.94,1.73,60.96,Feminino,Azul,Castanho,Estrangulamento,Casa,Parda,Classe Média,Desconhecido
466,35.14,1.47,38.25,Masculino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Alta,Desconhecido
1267,19.7,1.5,46.99,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
795,19.76,1.83,51.83,Feminino,Castanho,Loiro,Contusão,Rua,Negra,Classe Alta,Desconhecido
1808,29.38,1.84,78.3,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
585,18.71,1.65,78.45,Masculino,Verde,Ruivo,Estrangulamento,Trabalho,Parda,Classe Média,Desconhecido
781,50.44,1.51,57.99,Masculino,Azul,Preto,Envenenamento,Escola,Parda,Classe Média,Desconhecido
851,22.56,1.87,37.44,Feminino,Azul,Preto,Esfaqueamento,Escola,Branca,Classe Alta,Desconhecido
659,30.33,1.65,55.16,Feminino,Azul,Ruivo,Envenenamento,Casa,Branca,Classe Média,Desconhecido
892,17.44,1.81,47.96,Feminino,Azul,Castanho,Estrangulamento,Casa,Parda,Classe Baixa,Desconhecido
439,11.87,1.6,61.19,Feminino,Preto,Castanho,Esfaqueamento,Rua,Amarela,Classe Média,Desconhecido
718,47.09,1.78,62.01,Masculino,Azul,Ruivo,Envenenamento,Escola,Parda,Classe Alta,Desconhecido
794,56.06,1.66,34.34,Masculino,Castanho,Loiro,Esfaqueamento,Rua,Negra,Classe Alta,Desconhecido
1517,33.28,1.58,63.61,Masculino,Castanho,Ruivo,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1096,18.6,1.7,80.4,Feminino,Preto,Ruivo,Contusão,Trabalho,Branca,Classe Alta,Desconhecido
288,37.03,1.86,50.17,Feminino,Verde,Loiro,Estrangulamento,Casa,Amarela,Classe Baixa,Desconhecido
1688,20.28,1.69,78.27,Feminino,Verde,Loiro,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
786,54.23,1.58,86.93,Masculino,Castanho,Loiro,Contusão,Trabalho,Parda,Classe Alta,Desconhecido
869,27.36,1.77,74.18,Masculino,Azul,Castanho,Envenenamento,Escola,Branca,Classe Baixa,Desconhecido
103,25.61,1.67,38.64,Masculino,Verde,Castanho,Esfaqueamento,Rua,Negra,Classe Média,Desconhecido
202,41.53,1.88,38.63,Feminino,Castanho,Loiro,Estrangulamento,Casa,Negra,Classe Baixa,Desconhecido
1694,24.82,1.72,80.98,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
40,22.04,1.6,85.19,Feminino,Azul,Castanho,Estrangulamento,Casa,Amarela,Classe Média,Desconhecido
1605,39.6,1.61,59.7,Masculino,Azul,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1047,39.58,1.46,39.28,Masculino,Preto,Loiro,Contusão,Trabalho,Amarela,Classe Média,Desconhecido
1703,26.33,1.81,76.95,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Média,Roberto Chimarildo Tomáz
1489,42.02,1.49,54.93,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1526,38.16,1.61,54.12,Feminino,Castanho,Preto,Esfaqueamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1539,38.2,1.81,65.27,Feminino,Castanho,Ruivo,Envenenamento,Casa,Amarela,Classe Alta,Coringon de le pinheirinho Silva
1656,23.66,1.79,85.87,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1160,50.47,1.62,77.61,Feminino,Azul,Preto,Envenenamento,Casa,Parda,Classe Alta,Desconhecido
1005,33.0,1.83,61.59,Masculino,Azul,Preto,Contusão,Rua,Branca,Classe Alta,Desconhecido
443,43.6,1.61,59.37,Feminino,Azul,Preto,Estrangulamento,Trabalho,Branca,Classe Alta,Desconhecido
1483,46.7,1.65,32.47,Masculino,Castanho,Ruivo,Envenenamento,Rua,Parda,Classe Alta,Coringon de le pinheirinho Silva
1103,19.44,1.55,66.79,Masculino,Castanho,Preto,Contusão,Casa,Branca,Classe Média,Desconhecido
177,21.38,1.66,43.95,Feminino,Verde,Preto,Envenenamento,Escola,Parda,Classe Média,Desconhecido
1789,22.4,1.68,55.35,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
243,25.11,1.52,44.23,Feminino,Preto,Ruivo,Estrangulamento,Escola,Amarela,Classe Média,Desconhecido
23,46.57,1.77,70.62,Feminino,Castanho,Ruivo,Esfaqueamento,Escola,Amarela,Classe Baixa,Desconhecido
907,47.28,1.88,62.0,Feminino,Verde,Loiro,Envenenamento,Rua,Parda,Classe Alta,Desconhecido
609,23.36,1.8,41.2,Feminino,Castanho,Loiro,Envenenamento,Rua,Parda,Classe Alta,Desconhecido
