,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social,Serial Killer
662,16.22,1.81,77.4,Feminino,Azul,Ruivo,Contusão,Escola,Parda,Classe Baixa,Desconhecido
2204,26.32,1.9,79.63,Feminino,Verde,Ruivo,Contusão,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
211,10.51,1.41,77.49,Masculino,Castanho,Loiro,Estrangulamento,Escola,Amarela,Classe Baixa,Desconhecido
768,34.57,1.89,53.68,Feminino,Castanho,Ruivo,Contusão,Escola,Branca,Classe Baixa,Desconhecido
2010,55.29,1.64,64.9,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
2057,45.14,1.78,59.7,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
2254,15.18,1.84,81.39,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
2061,11.09,1.65,64.76,Masculino,Azul,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1949,41.4,1.71,59.64,Feminino,Castanho,Ruivo,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
663,29.57,1.8,83.79,Masculino,Castanho,Loiro,Esfaqueamento,Escola,Negra,Classe Baixa,Desconhecido
1002,36.46,1.71,36.43,Masculino,Castanho,Ruivo,Contusão,Escola,Parda,Classe Baixa,Desconhecido
1815,18.66,1.46,46.04,Masculino,Verde,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
523,17.96,1.5,42.31,Feminino,Castanho,Castanho,Esfaqueamento,Escola,Amarela,Classe Baixa,Desconhecido
589,26.76,1.88,46.46,Feminino,Castanho,Preto,Estrangulamento,Trabalho,Amarela,Classe Baixa,Desconhecido
418,14.84,1.53,39.0,Masculino,Verde,Loiro,Contusão,Rua,Negra,Classe Alta,Desconhecido
17,12.24,1.47,58.26,Feminino,Verde,Castanho,Contusão,Trabalho,Branca,Classe Média,Desconhecido
1109,20.43,1.83,44.22,Masculino,Verde,Ruivo,Estrangulamento,Escola,Branca,Classe Baixa,Desconhecido
1744,12.75,1.56,78.73,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
851,16.31,1.75,87.21,Feminino,Preto,Ruivo,Esfaqueamento,Casa,Branca,Classe Alta,Desconhecido
2216,19.98,1.88,79.3,Feminino,Castanho,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
183,56.33,1.85,87.44,Feminino,Azul,Ruivo,Envenenamento,Escola,Parda,Classe Média,Desconhecido
747,10.46,1.82,30.11,Feminino,Verde,Loiro,Estrangulamento,Escola,Negra,Classe Alta,Desconhecido
1665,25.86,1.85,32.48,Feminino,Preto,Preto,Contusão,Trabalho,Amarela,Classe Baixa,Desconhecido
904,49.27,1.65,70.99,Masculino,Preto,Castanho,Esfaqueamento,Trabalho,Parda,Classe Média,Desconhecido
698,39.99,1.68,61.15,Feminino,Preto,Loiro,Contusão,Rua,Branca,Classe Média,Desconhecido
970,46.85,1.88,67.15,Masculino,Preto,Loiro,Estrangulamento,Casa,Branca,Classe Média,Desconhecido
1286,27.19,1.73,37.75,Feminino,Verde,Castanho,Envenenamento,Trabalho,Amarela,Classe Baixa,Desconhecido
363,17.84,1.62,74.71,Feminino,Castanho,Loiro,Contusão,Escola,Parda,Classe Baixa,Desconhecido
841,35.06,1.79,34.74,Feminino,Castanho,Preto,Envenenamento,Escola,Parda,Classe Média,Desconhecido
1837,38.86,1.61,39.5,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
55,26.77,1.52,76.0,Masculino,Azul,Castanho,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido
1537,41.92,1.56,56.71,Masculino,Verde,Loiro,Estrangulamento,Trabalho,Parda,Classe Média,Desconhecido
1725,24.37,1.5,37.66,Masculino,Verde,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1316,41.77,1.61,57.28,Feminino,Verde,Ruivo,Esfaqueamento,Rua,Branca,Classe Alta,Desconhecido
347,27.36,1.76,81.86,Feminino,Azul,Loiro,Contusão,Casa,Negra,Classe Alta,Desconhecido
834,38.84,1.79,33.52,Feminino,Preto,Castanho,Estrangulamento,Trabalho,Negra,Classe Média,Desconhecido
1382,13.12,1.49,56.82,Masculino,Azul,Preto,Estrangulamento,Casa,Parda,Classe Baixa,Desconhecido
86,37.65,1.63,77.63,Masculino,Azul,Loiro,Contusão,Casa,Negra,Classe Média,Desconhecido
1085,15.89,1.45,81.74,Feminino,Castanho,Loiro,Contusão,Rua,Negra,Classe Baixa,Desconhecido
1154,15.26,1.45,59.24,Feminino,Verde,Ruivo,Envenenamento,Casa,Branca,Classe Alta,Desconhecido
605,50.73,1.68,43.28,Masculino,Azul,Ruivo,Estrangulamento,Rua,Negra,Classe Baixa,Desconhecido
2185,30.97,1.71,80.52,Feminino,Preto,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
674,33.04,1.64,64.69,Masculino,Preto,Preto,Contusão,Escola,Parda,Classe Alta,Desconhecido
225,33.21,1.55,57.26,Feminino,Azul,Castanho,Esfaqueamento,Casa,Branca,Classe Baixa,Desconhecido
1183,55.47,1.72,76.52,Feminino,Castanho,Loiro,Contusão,Trabalho,Parda,Classe Alta,Desconhecido
1554,58.44,1.79,56.47,Masculino,Azul,Preto,Contusão,Trabalho,Branca,Classe Média,Desconhecido
1083,59.36,1.61,40.14,Masculino,Verde,Loiro,Envenenamento,Rua,Amarela,Classe Alta,Desconhecido
2088,12.52,1.85,86.12,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1884,23.06,1.6,74.16,Feminino,Azul,Castanho,Esfaqueamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
928,14.45,1.71,68.24,Masculino,Castanho,Loiro,Contusão,Trabalho,Parda,Classe Baixa,Desconhecido
421,33.04,1.68,87.35,Masculino,Verde,Ruivo,Esfaqueamento,Escola,Parda,Classe Alta,Desconhecido
1160,54.81,1.58,46.81,Masculino,Azul,Ruivo,Esfaqueamento,Trabalho,Branca,Classe Baixa,Desconhecido
1969,46.95,1.76,71.85,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1859,23.02,1.43,39.58,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
500,28.09,1.73,76.25,Feminino,Azul,Castanho,Esfaqueamento,Casa,Parda,Classe Média,Desconhecido
297,26.48,1.86,74.31,Feminino,Verde,Loiro,Contusão,Casa,Negra,Classe Média,Desconhecido
1449,54.91,1.42,84.77,Feminino,Verde,Preto,Estrangulamento,Escola,Parda,Classe Média,Desconhecido
1127,44.63,1.79,48.14,Feminino,Verde,Loiro,Estrangulamento,Trabalho,Amarela,Classe Baixa,Desconhecido
899,50.64,1.72,67.79,Masculino,Verde,Castanho,Envenenamento,Rua,Negra,Classe Média,Desconhecido
380,23.23,1.56,79.36,Feminino,Preto,Castanho,Estrangulamento,Trabalho,Branca,Classe Baixa,Desconhecido
870,58.23,1.76,62.54,Feminino,Azul,Loiro,Esfaqueamento,Rua,Negra,Classe Alta,Desconhecido
30,43.81,1.53,49.94,Feminino,Verde,Castanho,Envenenamento,Rua,Parda,Classe Média,Desconhecido
1157,16.65,1.71,48.92,Masculino,Verde,Castanho,Envenenamento,Trabalho,Branca,Classe Média,Desconhecido
417,45.29,1.78,48.65,Masculino,Castanho,Castanho,Contusão,Trabalho,Amarela,Classe Alta,Desconhecido
1927,38.38,1.66,74.08,Masculino,Castanho,Castanho,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva
320,32.38,1.7,83.09,Feminino,Azul,Loiro,Esfaqueamento,Rua,Negra,Classe Média,Desconhecido
84,23.19,1.4,89.68,Feminino,Verde,Loiro,Envenenamento,Casa,Parda,Classe Média,Desconhecido
2013,45.35,1.68,63.64,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1411,12.38,1.45,55.88,Feminino,Castanho,Ruivo,Esfaqueamento,Casa,Amarela,Classe Média,Desconhecido
1504,52.28,1.41,87.92,Masculino,Azul,Preto,Contusão,Rua,Amarela,Classe Média,Desconhecido
728,34.47,1.86,43.55,Masculino,Castanho,Castanho,Envenenamento,Casa,Negra,Classe Alta,Desconhecido
1953,11.54,1.61,53.58,Feminino,Azul,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1181,49.54,1.73,43.89,Masculino,Azul,Castanho,Contusão,Rua,Amarela,Classe Baixa,Desconhecido
436,21.72,1.78,48.07,Feminino,Preto,Castanho,Envenenamento,Casa,Parda,Classe Baixa,Desconhecido
1156,20.41,1.89,57.73,Masculino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Média,Desconhecido
508,39.14,1.65,76.31,Masculino,Azul,Castanho,Contusão,Casa,Negra,Classe Alta,Desconhecido
1820,21.95,1.54,39.97,Feminino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1448,57.37,1.4,73.49,Feminino,Verde,Preto,Esfaqueamento,Rua,Parda,Classe Baixa,Desconhecido
283,57.34,1.57,62.93,Masculino,Castanho,Preto,Contusão,Casa,Parda,Classe Baixa,Desconhecido
1538,16.25,1.85,60.42,Feminino,Preto,Castanho,Esfaqueamento,Escola,Negra,Classe Média,Desconhecido
937,46.2,1.53,42.2,Masculino,Castanho,Loiro,Contusão,Escola,Amarela,Classe Alta,Desconhecido
691,15.05,1.57,32.11,Masculino,Preto,Loiro,Esfaqueamento,Rua,Parda,Classe Alta,Desconhecido
458,11.21,1.7,38.04,Feminino,Preto,Loiro,Envenenamento,Rua,Negra,Classe Baixa,Desconhecido
1806,18.22,1.61,41.88,Feminino,Azul,Castanho,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
411,42.62,1.86,64.94,Feminino,Castanho,Loiro,Estrangulamento,Rua,Negra,Classe Média,Desconhecido
317,41.38,1.84,32.86,Masculino,Castanho,Ruivo,Contusão,Rua,Branca,Classe Baixa,Desconhecido
502,26.6,1.54,45.5,Masculino,Verde,Castanho,Envenenamento,Casa,Parda,Classe Baixa,Desconhecido
60,47.74,1.48,87.28,Feminino,Azul,Ruivo,Esfaqueamento,Casa,Parda,Classe Alta,Desconhecido
893,47.45,1.66,64.72,Masculino,Azul,Preto,Estrangulamento,Casa,Negra,Classe Média,Desconhecido
513,43.02,1.55,71.68,Feminino,Castanho,Ruivo,Contusão,Rua,Negra,Classe Baixa,Desconhecido
1060,34.26,1.74,30.62,Feminino,Preto,Loiro,Estrangulamento,Trabalho,Branca,Classe Baixa,Desconhecido
1427,50.92,1.63,70.21,Feminino,Preto,Loiro,Estrangulamento,Escola,Amarela,Classe Alta,Desconhecido
195,41.83,1.71,66.15,Feminino,Castanho,Ruivo,Contusão,Rua,Parda,Classe Alta,Desconhecido
1711,18.73,1.62,40.06,Masculino,Azul,Loiro,Esfaqueamento,Casa,Branca,Classe Média,ElBigodon Camacho
784,55.12,1.77,48.79,Feminino,Preto,Preto,Esfaqueamento,Escola,Branca,Classe Média,Desconhecido
199,20.52,1.75,64.1,Masculino,Castanho,Preto,Esfaqueamento,Rua,Negra,Classe Alta,Desconhecido
1034,19.0,1.9,44.55,Feminino,Castanho,Preto,Contusão,Rua,Parda,Classe Média,Desconhecido
1877,17.83,1.55,86.12,Feminino,Verde,Loiro,Esfaqueamento,Escola,Branca,Classe Média,ElBigodon Camacho
1000,59.04,1.47,62.22,Feminino,Azul,Castanho,Esfaqueamento,Rua,Amarela,Classe Média,Desconhecido
1176,15.58,1.71,53.14,Masculino,Verde,Ruivo,Contusão,Rua,Branca,Classe Média,Desconhecido
573,58.86,1.48,78.12,Masculino,Preto,Ruivo,Contusão,Rua,Negra,Classe Média,Desconhecido
1115,55.85,1.52,49.55,Feminino,Preto,Ruivo,Contusão,Rua,Negra,Classe Alta,Desconhecido
130,38.31,1.55,88.89,Feminino,Verde,Ruivo,Esfaqueamento,Rua,Parda,Classe Baixa,Desconhecido
1453,35.37,1.74,52.98,Feminino,Azul,Castanho,Contusão,Rua,Negra,Classe Baixa,Desconhecido
1119,36.9,1.8,54.52,Feminino,Azul,Castanho,Contusão,Trabalho,Amarela,Classe Baixa,Desconhecido
1381,22.69,1.56,58.23,Feminino,Castanho,Ruivo,Contusão,Rua,Branca,Classe Alta,Desconhecido
1652,19.15,1.49,58.95,Masculino,Castanho,Loiro,Esfaqueamento,Escola,Amarela,Classe Alta,Desconhecido
805,42.92,1.89,54.0,Masculino,Preto,Preto,Estrangulamento,Trabalho,Branca,Classe Alta,Desconhecido
1651,52.75,1.79,50.1,Feminino,Verde,Loiro,Esfaqueamento,Escola,Branca,Classe Média,Desconhecido
439,57.69,1.6,85.99,Feminino,Azul,Loiro,Esfaqueamento,Trabalho,Branca,Classe Média,Desconhecido
456,23.16,1.46,30.03,Masculino,Castanho,Loiro,Contusão,Escola,Negra,Classe Média,Desconhecido
1908,14.4,1.54,39.64,Masculino,Preto,Loiro,Esfaqueamento,Rua,Branca,Classe Alta,ElBigodon Camacho
783,46.72,1.43,58.12,Masculino,Azul,Preto,Estrangulamento,Trabalho,Amarela,Classe Alta,Desconhecido
1618,25.67,1.72,61.37,Masculino,Preto,Ruivo,Estrangulamento,Rua,Negra,Classe Baixa,Desconhecido
1297,53.01,1.5,86.66,Feminino,Azul,Loiro,Esfaqueamento,Escola,Branca,Classe Alta,Desconhecido
1520,29.52,1.86,49.13,Feminino,Verde,Castanho,Esfaqueamento,Trabalho,Negra,Classe Alta,Desconhecido
1465,22.46,1.78,84.65,Feminino,Preto,Ruivo,Envenenamento,Rua,Parda,Classe Média,Desconhecido
149,10.01,1.9,75.52,Masculino,Azul,Ruivo,Contusão,Trabalho,Parda,Classe Baixa,Desconhecido
1106,37.99,1.75,88.71,Feminino,Castanho,Loiro,Estrangulamento,Rua,Branca,Classe Baixa,Desconhecido
715,54.67,1.49,74.41,Masculino,Preto,Loiro,Contusão,Casa,Branca,Classe Média,Desconhecido
85,38.4,1.58,82.22,Feminino,Castanho,Ruivo,Estrangulamento,Trabalho,Amarela,Classe Alta,Desconhecido
364,29.02,1.68,48.85,Masculino,Verde,Preto,Envenenamento,Trabalho,Parda,Classe Média,Desconhecido
1614,38.61,1.41,82.24,Masculino,Preto,Ruivo,Contusão,Rua,Negra,Classe Alta,Desconhecido
1797,20.42,1.42,46.42,Masculino,Azul,Loiro,Esfaqueamento,Rua,Amarela,Classe Média,ElBigodon Camacho
1906,21.78,1.45,74.76,Masculino,Azul,Castanho,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1343,39.75,1.61,72.62,Masculino,Verde,Castanho,Estrangulamento,Trabalho,Amarela,Classe Média,Desconhecido
268,35.45,1.41,54.12,Feminino,Castanho,Preto,Envenenamento,Casa,Amarela,Classe Baixa,Desconhecido
1100,58.05,1.63,85.94,Masculino,Verde,Preto,Envenenamento,Trabalho,Branca,Classe Baixa,Desconhecido
558,41.12,1.42,83.74,Feminino,Verde,Preto,Contusão,Trabalho,Parda,Classe Alta,Desconhecido
1890,24.58,1.51,84.77,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
398,36.88,1.54,59.35,Feminino,Verde,Castanho,Contusão,Escola,Parda,Classe Média,Desconhecido
606,30.39,1.64,85.19,Feminino,Azul,Preto,Contusão,Casa,Negra,Classe Baixa,Desconhecido
586,51.93,1.65,72.34,Feminino,Preto,Preto,Envenenamento,Escola,Parda,Classe Alta,Desconhecido
110,18.22,1.53,53.41,Masculino,Azul,Preto,Envenenamento,Rua,Branca,Classe Média,Desconhecido
370,21.33,1.79,83.98,Feminino,Verde,Ruivo,Esfaqueamento,Trabalho,Amarela,Classe Média,Desconhecido
169,37.24,1.89,49.86,Masculino,Castanho,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,Desconhecido
711,41.81,1.45,47.22,Masculino,Castanho,Ruivo,Esfaqueamento,Escola,Amarela,Classe Baixa,Desconhecido
1653,22.55,1.49,44.08,Feminino,Verde,Castanho,Envenenamento,Trabalho,Branca,Classe Baixa,Desconhecido
602,46.51,1.56,68.9,Masculino,Azul,Loiro,Contusão,Escola,Branca,Classe Baixa,Desconhecido
1842,16.48,1.47,40.29,Feminino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
619,52.58,1.64,36.31,Feminino,Preto,Castanho,Envenenamento,Rua,Amarela,Classe Baixa,Desconhecido
532,20.7,1.88,41.96,Feminino,Azul,Loiro,Estrangulamento,Rua,Parda,Classe Alta,Desconhecido
1221,48.23,1.67,45.85,Masculino,Preto,Ruivo,Envenenamento,Escola,Branca,Classe Baixa,Desconhecido
261,28.89,1.59,78.4,Masculino,Castanho,Ruivo,Esfaqueamento,Rua,Branca,Classe Baixa,Desconhecido
764,41.05,1.77,52.13,Feminino,Castanho,Loiro,Esfaqueamento,Casa,Amarela,Classe Média,Desconhecido
1767,17.02,1.61,42.39,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
491,52.2,1.64,55.37,Masculino,Azul,Preto,Envenenamento,Escola,Branca,Classe Alta,Desconhecido
164,41.65,1.81,67.5,Masculino,Preto,Ruivo,Esfaqueamento,Casa,Parda,Classe Alta,Desconhecido
1818,14.57,1.41,36.05,Masculino,Azul,Loiro,Estrangulamento,Rua,Branca,Classe Média,ElBigodon Camacho
2028,38.1,1.74,89.08,Masculino,Castanho,Castanho,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1474,47.04,1.62,64.09,Masculino,Verde,Preto,Estrangulamento,Rua,Branca,Classe Média,Desconhecido
101,21.75,1.86,43.84,Feminino,Castanho,Ruivo,Estrangulamento,Casa,Amarela,Classe Baixa,Desconhecido
2091,33.43,1.81,50.92,Feminino,Preto,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1306,28.45,1.8,52.29,Masculino,Castanho,Ruivo,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido
326,14.02,1.83,88.68,Feminino,Castanho,Ruivo,Envenenamento,Escola,Negra,Classe Baixa,Desconhecido
65,54.76,1.63,31.73,Masculino,Verde,Preto,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido
368,33.54,1.41,44.21,Feminino,Preto,Preto,Contusão,Trabalho,Amarela,Classe Baixa,Desconhecido
1898,15.57,1.43,84.58,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
806,46.8,1.56,70.35,Feminino,Verde,Ruivo,Envenenamento,Trabalho,Branca,Classe Alta,Desconhecido
1239,51.99,1.65,49.74,Masculino,Azul,Castanho,Esfaqueamento,Escola,Parda,Classe Baixa,Desconhecido
494,41.01,1.86,37.73,Feminino,Castanho,Loiro,Envenenamento,Rua,Amarela,Classe Baixa,Desconhecido
143,33.36,1.62,68.48,Feminino,Verde,Preto,Esfaqueamento,Escola,Negra,Classe Alta,Desconhecido
11,26.57,1.75,39.37,Masculino,Azul,Loiro,Estrangulamento,Trabalho,Branca,Classe Média,Desconhecido
752,14.77,1.76,72.65,Feminino,Verde,Loiro,Envenenamento,Escola,Branca,Classe Média,Desconhecido
13,37.93,1.51,34.09,Masculino,Preto,Loiro,Esfaqueamento,Escola,Branca,Classe Baixa,Desconhecido
882,51.73,1.81,58.68,Masculino,Verde,Preto,Contusão,Trabalho,Branca,Classe Baixa,Desconhecido
1608,27.92,1.57,56.06,Masculino,Preto,Loiro,Esfaqueamento,Escola,Parda,Classe Baixa,Desconhecido
763,34.36,1.43,77.2,Masculino,Verde,Loiro,Contusão,Rua,Parda,Classe Alta,Desconhecido
1914,37.65,1.65,53.82,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
255,51.11,1.54,66.63,Masculino,Castanho,Castanho,Envenenamento,Escola,Parda,Classe Alta,Desconhecido
2067,33.43,1.64,61.79,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
2039,26.86,1.76,63.52,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1203,11.97,1.5,67.36,Masculino,Castanho,Loiro,Envenenamento,Escola,Branca,Classe Média,Desconhecido
1740,22.05,1.46,45.08,Masculino,Azul,Loiro,Esfaqueamento,Rua,Negra,Classe Média,ElBigodon Camacho
905,55.64,1.45,76.99,Masculino,Castanho,Loiro,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido
914,55.77,1.57,54.33,Feminino,Preto,Ruivo,Envenenamento,Escola,Parda,Classe Média,Desconhecido
2192,24.4,1.72,86.07,Feminino,Castanho,Ruivo,Contusão,Casa,Branca,Classe Baixa,Roberto Chimarildo Tomáz
1350,46.11,1.77,85.87,Feminino,Verde,Castanho,Estrangulamento,Escola,Amarela,Classe Baixa,Desconhecido
867,31.96,1.74,33.73,Masculino,Castanho,Castanho,Envenenamento,Rua,Branca,Classe Alta,Desconhecido
1774,15.64,1.51,77.79,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
328,31.92,1.43,37.33,Feminino,Castanho,Preto,Envenenamento,Escola,Amarela,Classe Baixa,Desconhecido
692,17.14,1.71,32.21,Masculino,Verde,Preto,Contusão,Casa,Parda,Classe Média,Desconhecido
1365,17.34,1.64,56.58,Masculino,Verde,Loiro,Estrangulamento,Casa,Negra,Classe Alta,Desconhecido
1170,21.59,1.54,67.87,Masculino,Verde,Ruivo,Envenenamento,Rua,Branca,Classe Alta,Desconhecido
2022,41.28,1.66,58.82,Masculino,Preto,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
429,14.47,1.61,38.61,Masculino,Azul,Castanho,Estrangulamento,Casa,Amarela,Classe Alta,Desconhecido
113,59.1,1.63,68.52,Feminino,Preto,Castanho,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido
1320,15.04,1.41,68.34,Masculino,Azul,Ruivo,Envenenamento,Rua,Parda,Classe Média,Desconhecido
488,50.4,1.78,53.81,Feminino,Preto,Ruivo,Envenenamento,Rua,Parda,Classe Média,Desconhecido
1494,39.92,1.49,50.04,Feminino,Verde,Loiro,Contusão,Rua,Amarela,Classe Média,Desconhecido
657,52.56,1.86,40.84,Feminino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Alta,Desconhecido
680,36.27,1.81,57.68,Masculino,Preto,Ruivo,Esfaqueamento,Rua,Amarela,Classe Alta,Desconhecido
391,26.19,1.74,34.72,Feminino,Castanho,Ruivo,Esfaqueamento,Casa,Amarela,Classe Baixa,Desconhecido
313,53.73,1.57,48.08,Feminino,Preto,Castanho,Envenenamento,Trabalho,Branca,Classe Alta,Desconhecido
307,41.27,1.83,69.08,Feminino,Azul,Loiro,Estrangulamento,Escola,Negra,Classe Baixa,Desconhecido
2151,29.27,1.87,83.87,Feminino,Verde,Ruivo,Contusão,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
2018,45.77,1.67,60.63,Feminino,Castanho,Preto,Estrangulamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
250,39.94,1.5,37.15,Masculino,Castanho,Loiro,Contusão,Trabalho,Parda,Classe Alta,Desconhecido
206,50.73,1.82,53.17,Feminino,Azul,Castanho,Esfaqueamento,Trabalho,Branca,Classe Média,Desconhecido
2174,31.1,1.71,79.97,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1111,52.45,1.45,53.89,Feminino,Verde,Castanho,Esfaqueamento,Casa,Parda,Classe Média,Desconhecido
1217,12.57,1.85,33.66,Feminino,Azul,Ruivo,Contusão,Trabalho,Negra,Classe Média,Desconhecido
1911,37.52,1.62,54.32,Feminino,Castanho,Preto,Envenenamento,Escola,Parda,Classe Baixa,Coringon de le pinheirinho Silva
318,59.85,1.79,55.28,Feminino,Preto,Castanho,Esfaqueamento,Rua,Amarela,Classe Alta,Desconhecido
1179,49.49,1.59,62.09,Feminino,Verde,Preto,Esfaqueamento,Casa,Amarela,Classe Média,Desconhecido
1155,34.96,1.67,40.72,Masculino,Castanho,Ruivo,Contusão,Rua,Amarela,Classe Alta,Desconhecido
1987,41.13,1.41,58.44,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
12,29.98,1.68,70.49,Feminino,Azul,Ruivo,Envenenamento,Trabalho,Amarela,Classe Alta,Desconhecido
1368,38.7,1.8,85.52,Masculino,Castanho,Ruivo,Envenenamento,Rua,Parda,Classe Média,Desconhecido
345,27.63,1.86,35.73,Masculino,Preto,Loiro,Estrangulamento,Rua,Parda,Classe Média,Desconhecido
1828,14.62,1.46,38.4,Masculino,Azul,Loiro,Esfaqueamento,Rua,Negra,Classe Média,ElBigodon Camacho
1373,40.9,1.51,85.31,Masculino,Verde,Preto,Contusão,Escola,Negra,Classe Média,Desconhecido
1928,46.44,1.75,56.93,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1588,20.26,1.83,61.45,Feminino,Castanho,Preto,Envenenamento,Trabalho,Negra,Classe Média,Desconhecido
224,38.33,1.86,38.3,Feminino,Preto,Ruivo,Estrangulamento,Escola,Parda,Classe Média,Desconhecido
1795,14.2,1.46,37.49,Feminino,Azul,Preto,Esfaqueamento,Rua,Branca,Classe Alta,ElBigodon Camacho
660,55.92,1.69,59.44,Masculino,Preto,Preto,Envenenamento,Trabalho,Parda,Classe Baixa,Desconhecido
916,44.06,1.58,61.27,Feminino,Castanho,Loiro,Estrangulamento,Trabalho,Parda,Classe Baixa,Desconhecido
2224,21.38,1.87,80.94,Feminino,Castanho,Ruivo,Contusão,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
114,53.73,1.54,76.33,Feminino,Castanho,Castanho,Envenenamento,Trabalho,Amarela,Classe Baixa,Desconhecido
