,Unnamed: 0,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social,Serial Killer Real,Serial Killer Previsto
639,4,19.57,1.68,64.19,Feminino,Verde,Preto,Esfaqueamento,Trabalho,Branca,Classe Baixa,Desconhecido,Desconhecido
640,288,12.85,1.72,85.11,Feminino,Azul,Preto,Envenenamento,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
641,237,54.57,1.87,80.42,Masculino,Preto,Ruivo,Esfaqueamento,Escola,Parda,Classe Alta,Desconhecido,Desconhecido
642,1921,41.33,1.82,78.2,Masculino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Baixa,Roberto Chimarildo Tomáz,Desconhecido
643,857,59.34,1.58,50.26,Masculino,Azul,Loiro,Envenenamento,Casa,Parda,Classe Alta,Desconhecido,Desconhecido
644,222,20.33,1.54,56.34,Feminino,Verde,Loiro,Envenenamento,Trabalho,Branca,Classe Alta,Desconhecido,Desconhecido
645,1292,10.54,1.61,33.31,Feminino,Preto,Loiro,Esfaqueamento,Rua,Branca,Classe Alta,Desconhecido,Desconhecido
646,1284,13.16,1.83,59.69,Masculino,Castanho,Preto,Esfaqueamento,Escola,Branca,Classe Baixa,Desconhecido,Desconhecido
647,28,50.78,1.49,79.74,Masculino,Azul,Preto,Esfaqueamento,Casa,Branca,Classe Baixa,Desconhecido,Desconhecido
648,373,49.37,1.88,54.24,Feminino,Preto,Castanho,Contusão,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
649,1079,12.84,1.5,60.3,Feminino,Verde,Preto,Envenenamento,Rua,Parda,Classe Alta,Desconhecido,Desconhecido
650,1100,13.32,1.77,83.76,Feminino,Preto,Preto,Contusão,Trabalho,Negra,Classe Alta,Desconhecido,Desconhecido
651,210,17.21,1.52,52.88,Feminino,Azul,Castanho,Envenenamento,Trabalho,Amarela,Classe Alta,Desconhecido,Desconhecido
652,1712,45.71,1.66,66.48,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
653,1897,30.33,1.79,74.35,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
654,625,28.46,1.81,50.75,Masculino,Castanho,Castanho,Contusão,Rua,Amarela,Classe Baixa,Desconhecido,Desconhecido
655,994,48.38,1.87,85.43,Masculino,Preto,Loiro,Estrangulamento,Escola,Parda,Classe Baixa,Desconhecido,Desconhecido
656,1259,47.13,1.71,84.73,Feminino,Preto,Castanho,Esfaqueamento,Escola,Negra,Classe Baixa,Desconhecido,Desconhecido
657,1515,22.53,1.48,40.92,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
658,1153,15.23,1.45,57.84,Feminino,Azul,Castanho,Envenenamento,Casa,Negra,Classe Alta,Desconhecido,Desconhecido
659,1451,40.69,1.44,41.4,Feminino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
660,668,37.55,1.42,33.62,Masculino,Castanho,Preto,Esfaqueamento,Trabalho,Amarela,Classe Baixa,Desconhecido,Desconhecido
661,296,24.03,1.88,80.68,Masculino,Castanho,Loiro,Envenenamento,Casa,Negra,Classe Média,Desconhecido,Desconhecido
662,528,12.1,1.75,79.55,Feminino,Verde,Loiro,Envenenamento,Trabalho,Parda,Classe Média,Desconhecido,Desconhecido
663,1788,24.92,1.81,83.78,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
664,782,55.22,1.77,32.55,Feminino,Azul,Loiro,Envenenamento,Escola,Parda,Classe Baixa,Desconhecido,Desconhecido
665,1181,55.86,1.87,38.19,Masculino,Preto,Castanho,Estrangulamento,Casa,Amarela,Classe Baixa,Desconhecido,Desconhecido
666,1379,58.88,1.49,88.02,Feminino,Azul,Loiro,Estrangulamento,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
667,392,39.52,1.57,79.68,Masculino,Azul,Preto,Estrangulamento,Rua,Amarela,Classe Alta,Desconhecido,Desconhecido
668,970,49.9,1.89,35.18,Feminino,Castanho,Loiro,Esfaqueamento,Rua,Parda,Classe Média,Desconhecido,Desconhecido
669,606,56.51,1.75,63.35,Feminino,Castanho,Preto,Envenenamento,Trabalho,Branca,Classe Média,Desconhecido,Desconhecido
670,1698,45.47,1.46,61.89,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
671,530,34.77,1.51,48.83,Masculino,Azul,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Desconhecido,Desconhecido
672,815,18.06,1.5,76.7,Masculino,Verde,Castanho,Esfaqueamento,Trabalho,Amarela,Classe Média,Desconhecido,Desconhecido
673,1892,19.6,1.87,74.45,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
674,357,22.72,1.67,45.06,Feminino,Preto,Ruivo,Envenenamento,Casa,Parda,Classe Média,Desconhecido,Desconhecido
675,1431,17.67,1.5,44.06,Feminino,Azul,Preto,Estrangulamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
676,924,52.03,1.83,44.6,Feminino,Castanho,Loiro,Estrangulamento,Rua,Amarela,Classe Média,Desconhecido,Desconhecido
677,1383,44.98,1.67,71.54,Feminino,Preto,Preto,Contusão,Casa,Amarela,Classe Baixa,Desconhecido,Desconhecido
678,1371,39.83,1.73,44.39,Feminino,Azul,Castanho,Esfaqueamento,Escola,Branca,Classe Alta,Desconhecido,Desconhecido
679,394,22.08,1.46,79.47,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Desconhecido,Roberto Chimarildo Tomáz
680,843,12.33,1.86,46.42,Masculino,Azul,Ruivo,Esfaqueamento,Trabalho,Branca,Classe Baixa,Desconhecido,Desconhecido
681,1506,23.92,1.46,42.8,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
682,1240,42.62,1.74,71.63,Feminino,Castanho,Preto,Esfaqueamento,Trabalho,Branca,Classe Alta,Desconhecido,Desconhecido
683,1252,49.41,1.81,66.41,Feminino,Azul,Loiro,Esfaqueamento,Rua,Parda,Classe Baixa,Desconhecido,Desconhecido
684,1085,17.93,1.45,81.56,Feminino,Preto,Preto,Contusão,Escola,Parda,Classe Média,Desconhecido,Desconhecido
685,752,22.46,1.56,67.22,Feminino,Preto,Loiro,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido,Desconhecido
686,1472,18.62,1.45,41.35,Masculino,Azul,Loiro,Estrangulamento,Rua,Amarela,Classe Média,ElBigodon Camacho,ElBigodon Camacho
687,866,34.42,1.57,83.47,Feminino,Verde,Castanho,Estrangulamento,Rua,Amarela,Classe Média,Desconhecido,Desconhecido
688,145,56.96,1.67,36.39,Feminino,Preto,Preto,Envenenamento,Rua,Negra,Classe Alta,Desconhecido,Desconhecido
689,821,28.93,1.76,77.58,Feminino,Azul,Loiro,Contusão,Trabalho,Parda,Classe Baixa,Desconhecido,Desconhecido
690,1537,14.1,1.43,41.12,Masculino,Azul,Loiro,Esfaqueamento,Rua,Negra,Classe Alta,ElBigodon Camacho,ElBigodon Camacho
691,51,53.34,1.6,61.2,Masculino,Verde,Loiro,Contusão,Casa,Amarela,Classe Baixa,Desconhecido,Desconhecido
692,450,21.19,1.86,30.31,Masculino,Verde,Loiro,Contusão,Casa,Negra,Classe Alta,Desconhecido,Desconhecido
693,409,32.75,1.8,88.88,Masculino,Preto,Loiro,Esfaqueamento,Casa,Amarela,Classe Média,Desconhecido,Desconhecido
694,651,39.82,1.64,69.08,Feminino,Azul,Ruivo,Envenenamento,Casa,Negra,Classe Baixa,Desconhecido,Desconhecido
695,1625,41.53,1.6,66.02,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
696,1386,28.06,1.77,48.97,Masculino,Verde,Ruivo,Estrangulamento,Escola,Branca,Classe Alta,Desconhecido,Desconhecido
697,532,19.63,1.7,70.97,Masculino,Castanho,Loiro,Contusão,Rua,Parda,Classe Alta,Desconhecido,Desconhecido
698,1416,17.97,1.48,33.36,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
699,541,59.23,1.72,89.95,Feminino,Castanho,Preto,Envenenamento,Rua,Negra,Classe Média,Desconhecido,Desconhecido
700,565,59.98,1.81,84.47,Masculino,Castanho,Preto,Esfaqueamento,Escola,Branca,Classe Baixa,Desconhecido,Desconhecido
701,1856,24.94,1.74,79.13,Masculino,Verde,Loiro,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
702,1010,53.46,1.79,44.91,Feminino,Azul,Castanho,Esfaqueamento,Trabalho,Branca,Classe Alta,Desconhecido,Desconhecido
703,1434,23.87,1.43,33.87,Masculino,Castanho,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
704,1653,47.91,1.66,55.62,Feminino,Azul,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
705,1812,26.42,1.75,85.11,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
706,1560,20.67,1.41,46.54,Masculino,Azul,Ruivo,Estrangulamento,Rua,Negra,Classe Média,ElBigodon Camacho,ElBigodon Camacho
707,1777,46.09,1.73,54.78,Feminino,Castanho,Preto,Envenenamento,Escola,Negra,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
708,1342,15.03,1.54,70.74,Feminino,Preto,Ruivo,Esfaqueamento,Casa,Parda,Classe Baixa,Desconhecido,Desconhecido
709,960,35.97,1.6,67.64,Feminino,Castanho,Castanho,Envenenamento,Casa,Parda,Classe Média,Desconhecido,Coringon de le pinheirinho Silva
710,1224,43.21,1.69,80.08,Feminino,Castanho,Castanho,Envenenamento,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
711,1676,38.36,1.58,54.49,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
712,403,40.78,1.63,69.97,Feminino,Azul,Ruivo,Esfaqueamento,Casa,Amarela,Classe Baixa,Desconhecido,Desconhecido
713,810,23.22,1.6,38.62,Feminino,Verde,Preto,Estrangulamento,Rua,Amarela,Classe Baixa,Desconhecido,Desconhecido
714,212,37.39,1.72,75.78,Masculino,Verde,Loiro,Envenenamento,Escola,Amarela,Classe Baixa,Desconhecido,Desconhecido
715,847,26.1,1.72,68.2,Feminino,Castanho,Preto,Contusão,Trabalho,Amarela,Classe Alta,Desconhecido,Desconhecido
716,1495,23.0,1.59,52.92,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
717,1724,55.96,1.61,58.83,Feminino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
718,19,51.14,1.73,35.73,Masculino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Baixa,Desconhecido,Desconhecido
719,1659,43.51,1.6,58.34,Feminino,Castanho,Preto,Contusão,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
720,702,47.32,1.52,74.6,Masculino,Preto,Loiro,Estrangulamento,Trabalho,Branca,Classe Alta,Desconhecido,Desconhecido
721,1350,21.08,1.4,65.71,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Baixa,Desconhecido,ElBigodon Camacho
722,886,31.16,1.58,44.32,Masculino,Preto,Ruivo,Esfaqueamento,Escola,Branca,Classe Baixa,Desconhecido,Desconhecido
723,12,11.34,1.82,59.92,Masculino,Verde,Ruivo,Esfaqueamento,Escola,Branca,Classe Alta,Desconhecido,Desconhecido
724,1667,42.69,1.75,30.58,Masculino,Castanho,Preto,Envenenamento,Rua,Parda,Classe Baixa,Coringon de le pinheirinho Silva,Desconhecido
725,141,51.6,1.78,87.93,Masculino,Verde,Castanho,Envenenamento,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
726,629,14.86,1.68,57.72,Masculino,Castanho,Castanho,Contusão,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
727,525,38.26,1.86,42.25,Masculino,Verde,Ruivo,Contusão,Rua,Parda,Classe Alta,Desconhecido,Desconhecido
728,1569,19.56,1.52,38.15,Masculino,Preto,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
729,256,21.62,1.47,62.81,Feminino,Preto,Loiro,Estrangulamento,Rua,Amarela,Classe Alta,Desconhecido,Desconhecido
730,795,10.55,1.74,49.79,Feminino,Verde,Loiro,Estrangulamento,Escola,Branca,Classe Média,Desconhecido,Desconhecido
731,6,48.56,1.43,68.41,Masculino,Verde,Preto,Esfaqueamento,Casa,Amarela,Classe Média,Desconhecido,Desconhecido
732,1446,12.1,1.46,41.89,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
733,1142,36.55,1.62,54.91,Feminino,Verde,Ruivo,Estrangulamento,Trabalho,Amarela,Classe Baixa,Desconhecido,Desconhecido
734,1197,15.01,1.49,62.31,Feminino,Castanho,Castanho,Contusão,Trabalho,Parda,Classe Baixa,Desconhecido,Desconhecido
735,798,44.11,1.46,84.13,Feminino,Preto,Loiro,Contusão,Escola,Branca,Classe Alta,Desconhecido,Desconhecido
736,307,58.16,1.48,88.8,Feminino,Azul,Loiro,Contusão,Rua,Parda,Classe Alta,Desconhecido,Desconhecido
737,1462,14.06,1.54,44.19,Masculino,Azul,Preto,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
738,727,47.12,1.86,48.54,Masculino,Castanho,Loiro,Esfaqueamento,Escola,Branca,Classe Média,Desconhecido,ElBigodon Camacho
739,1101,54.59,1.46,84.52,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Desconhecido,Roberto Chimarildo Tomáz
740,312,15.09,1.63,81.86,Feminino,Verde,Preto,Esfaqueamento,Casa,Negra,Classe Média,Desconhecido,Desconhecido
741,497,19.92,1.54,73.03,Masculino,Preto,Castanho,Contusão,Casa,Negra,Classe Média,Desconhecido,Desconhecido
742,913,11.89,1.78,75.02,Feminino,Preto,Ruivo,Esfaqueamento,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
743,1037,12.51,1.61,45.27,Masculino,Castanho,Castanho,Contusão,Trabalho,Branca,Classe Baixa,Desconhecido,Desconhecido
744,1858,31.09,1.85,84.83,Masculino,Verde,Ruivo,Contusão,Casa,Negra,Classe Baixa,Roberto Chimarildo Tomáz,Desconhecido
745,969,58.99,1.88,47.67,Masculino,Verde,Ruivo,Envenenamento,Casa,Negra,Classe Alta,Desconhecido,Desconhecido
746,1950,29.27,1.71,74.7,Feminino,Verde,Ruivo,Esfaqueamento,Trabalho,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
747,1607,46.28,1.73,79.2,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
748,1890,24.98,1.81,42.48,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
749,1589,35.0,1.79,31.1,Masculino,Preto,Castanho,Contusão,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Desconhecido
750,317,13.11,1.7,82.91,Feminino,Castanho,Loiro,Contusão,Casa,Negra,Classe Alta,Desconhecido,Desconhecido
751,465,44.1,1.56,55.46,Feminino,Azul,Castanho,Estrangulamento,Trabalho,Amarela,Classe Alta,Desconhecido,Desconhecido
752,1208,11.46,1.73,87.96,Masculino,Verde,Loiro,Esfaqueamento,Escola,Parda,Classe Baixa,Desconhecido,Desconhecido
753,7,37.73,1.5,44.09,Masculino,Castanho,Preto,Estrangulamento,Rua,Parda,Classe Baixa,Desconhecido,Desconhecido
754,203,12.62,1.79,88.26,Masculino,Verde,Loiro,Contusão,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
755,1938,30.6,1.84,78.4,Feminino,Verde,Ruivo,Esfaqueamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
756,1013,44.42,1.61,74.27,Feminino,Preto,Castanho,Envenenamento,Escola,Parda,Classe Baixa,Desconhecido,Desconhecido
757,571,17.09,1.47,58.13,Feminino,Preto,Castanho,Estrangulamento,Rua,Parda,Classe Média,Desconhecido,Desconhecido
758,301,34.3,1.58,70.85,Masculino,Preto,Preto,Contusão,Casa,Amarela,Classe Média,Desconhecido,Desconhecido
759,1016,28.61,1.44,80.7,Masculino,Preto,Preto,Estrangulamento,Escola,Amarela,Classe Média,Desconhecido,Desconhecido
760,512,58.07,1.76,77.61,Masculino,Verde,Ruivo,Esfaqueamento,Casa,Branca,Classe Baixa,Desconhecido,Desconhecido
761,676,20.96,1.6,70.09,Masculino,Castanho,Ruivo,Envenenamento,Casa,Branca,Classe Alta,Desconhecido,Desconhecido
762,173,21.54,1.71,80.69,Masculino,Castanho,Castanho,Contusão,Trabalho,Amarela,Classe Baixa,Desconhecido,Desconhecido
763,570,24.06,1.47,72.23,Masculino,Preto,Preto,Estrangulamento,Escola,Branca,Classe Média,Desconhecido,Desconhecido
764,73,13.33,1.79,34.43,Feminino,Azul,Loiro,Contusão,Trabalho,Negra,Classe Alta,Desconhecido,Desconhecido
765,1868,21.23,1.81,80.09,Feminino,Azul,Ruivo,Esfaqueamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
766,1447,17.18,1.45,46.5,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Amarela,Classe Baixa,ElBigodon Camacho,Desconhecido
767,251,50.24,1.65,87.25,Feminino,Verde,Preto,Envenenamento,Casa,Amarela,Classe Baixa,Desconhecido,Desconhecido
768,1077,42.91,1.9,57.33,Feminino,Castanho,Loiro,Esfaqueamento,Escola,Amarela,Classe Baixa,Desconhecido,Desconhecido
769,131,28.43,1.7,64.68,Feminino,Preto,Castanho,Estrangulamento,Casa,Amarela,Classe Baixa,Desconhecido,Desconhecido
770,725,26.93,1.81,75.16,Masculino,Castanho,Castanho,Esfaqueamento,Rua,Amarela,Classe Média,Desconhecido,Desconhecido
771,245,39.98,1.72,40.04,Masculino,Azul,Castanho,Esfaqueamento,Escola,Parda,Classe Média,Desconhecido,Desconhecido
772,544,30.6,1.57,34.39,Feminino,Preto,Loiro,Esfaqueamento,Trabalho,Branca,Classe Alta,Desconhecido,Desconhecido
773,459,19.56,1.54,69.33,Masculino,Castanho,Castanho,Envenenamento,Escola,Amarela,Classe Média,Desconhecido,Desconhecido
774,1482,15.02,1.49,44.73,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
775,213,20.45,1.43,78.27,Masculino,Verde,Castanho,Contusão,Escola,Parda,Classe Média,Desconhecido,Desconhecido
776,136,36.32,1.53,52.66,Feminino,Preto,Castanho,Contusão,Escola,Parda,Classe Baixa,Desconhecido,Desconhecido
777,1927,32.86,1.89,55.02,Feminino,Verde,Castanho,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
778,223,42.49,1.49,53.22,Feminino,Verde,Preto,Envenenamento,Casa,Parda,Classe Baixa,Desconhecido,Coringon de le pinheirinho Silva
779,11,57.34,1.42,49.58,Feminino,Preto,Loiro,Estrangulamento,Trabalho,Amarela,Classe Média,Desconhecido,Desconhecido
780,1161,49.28,1.4,53.09,Masculino,Azul,Preto,Contusão,Rua,Branca,Classe Alta,Desconhecido,Desconhecido
781,265,19.17,1.44,44.78,Masculino,Castanho,Ruivo,Contusão,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
782,546,29.56,1.83,49.89,Masculino,Preto,Ruivo,Envenenamento,Escola,Negra,Classe Média,Desconhecido,Desconhecido
783,1341,42.95,1.8,46.09,Feminino,Preto,Ruivo,Estrangulamento,Rua,Branca,Classe Média,Desconhecido,Desconhecido
784,1290,33.58,1.88,47.81,Masculino,Azul,Ruivo,Contusão,Rua,Parda,Classe Alta,Desconhecido,Desconhecido
785,1244,19.58,1.87,60.8,Masculino,Castanho,Loiro,Estrangulamento,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
786,218,44.89,1.85,66.55,Masculino,Castanho,Preto,Contusão,Rua,Amarela,Classe Alta,Desconhecido,Desconhecido
787,774,45.85,1.63,37.03,Masculino,Verde,Ruivo,Estrangulamento,Escola,Negra,Classe Baixa,Desconhecido,Desconhecido
788,1930,29.02,1.74,58.41,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
789,353,58.71,1.87,44.1,Feminino,Azul,Ruivo,Envenenamento,Rua,Parda,Classe Média,Desconhecido,Desconhecido
790,439,49.92,1.62,43.94,Masculino,Verde,Preto,Envenenamento,Escola,Negra,Classe Média,Desconhecido,Desconhecido
791,87,12.13,1.41,54.94,Feminino,Preto,Loiro,Esfaqueamento,Rua,Amarela,Classe Baixa,Desconhecido,Desconhecido
792,1203,38.23,1.61,81.48,Masculino,Castanho,Preto,Estrangulamento,Casa,Negra,Classe Média,Desconhecido,Desconhecido
793,587,42.69,1.71,76.1,Feminino,Preto,Loiro,Estrangulamento,Escola,Amarela,Classe Baixa,Desconhecido,Desconhecido
794,391,52.53,1.6,59.72,Feminino,Preto,Loiro,Envenenamento,Casa,Parda,Classe Baixa,Desconhecido,Desconhecido
795,1708,49.07,1.74,54.41,Masculino,Castanho,Preto,Contusão,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
796,54,47.25,1.62,46.62,Feminino,Verde,Castanho,Estrangulamento,Trabalho,Amarela,Classe Média,Desconhecido,Desconhecido
797,805,43.45,1.48,70.22,Masculino,Preto,Castanho,Estrangulamento,Trabalho,Parda,Classe Média,Desconhecido,Desconhecido
798,1800,27.67,1.88,86.66,Masculino,Verde,Preto,Esfaqueamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz,Desconhecido
799,1626,34.71,1.62,56.58,Masculino,Castanho,Castanho,Envenenamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
800,1011,48.49,1.63,38.91,Masculino,Preto,Castanho,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido,Desconhecido
801,1343,22.73,1.85,51.72,Masculino,Preto,Castanho,Contusão,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
802,356,35.55,1.87,88.4,Feminino,Preto,Preto,Esfaqueamento,Casa,Negra,Classe Média,Desconhecido,Desconhecido
803,726,32.28,1.46,63.37,Masculino,Castanho,Loiro,Envenenamento,Escola,Parda,Classe Alta,Desconhecido,Desconhecido
804,656,18.59,1.77,61.11,Masculino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Baixa,Desconhecido,Desconhecido
805,1364,35.55,1.7,59.08,Feminino,Castanho,Loiro,Envenenamento,Trabalho,Parda,Classe Alta,Desconhecido,Desconhecido
806,685,19.54,1.56,72.25,Masculino,Castanho,Ruivo,Esfaqueamento,Trabalho,Parda,Classe Baixa,Desconhecido,Desconhecido
807,1914,29.13,1.55,82.57,Feminino,Verde,Ruivo,Estrangulamento,Escola,Branca,Classe Média,Roberto Chimarildo Tomáz,Desconhecido
808,686,52.58,1.89,85.23,Masculino,Azul,Loiro,Estrangulamento,Rua,Branca,Classe Baixa,Desconhecido,Desconhecido
809,1879,24.49,1.89,61.04,Feminino,Verde,Ruivo,Estrangulamento,Trabalho,Negra,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
810,1114,23.6,1.81,57.34,Masculino,Preto,Castanho,Esfaqueamento,Trabalho,Negra,Classe Alta,Desconhecido,Desconhecido
811,1287,43.34,1.58,41.08,Feminino,Verde,Ruivo,Esfaqueamento,Rua,Negra,Classe Baixa,Desconhecido,Desconhecido
812,870,42.86,1.65,31.86,Masculino,Preto,Preto,Contusão,Trabalho,Branca,Classe Baixa,Desconhecido,Desconhecido
813,334,44.77,1.64,56.54,Masculino,Verde,Loiro,Esfaqueamento,Rua,Branca,Classe Baixa,Desconhecido,ElBigodon Camacho
814,1969,19.2,1.89,87.0,Feminino,Azul,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
815,1887,32.29,1.79,83.26,Feminino,Verde,Ruivo,Estrangulamento,Escola,Negra,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
816,759,27.15,1.87,55.11,Feminino,Castanho,Ruivo,Esfaqueamento,Trabalho,Parda,Classe Alta,Desconhecido,Desconhecido
817,335,26.88,1.65,55.47,Feminino,Castanho,Castanho,Contusão,Trabalho,Parda,Classe Alta,Desconhecido,Desconhecido
