,Unnamed: 0,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social,Serial Killer
649,457,43.38,1.85,70.45,Masculino,Verde,Castanho,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
650,1698,29.7,1.45,83.99,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
651,327,18.37,1.49,66.03,Masculino,Castanho,Loiro,Envenenamento,Rua,Negra,Classe Alta,ElBigodon Camacho
652,289,39.71,1.78,34.58,Feminino,Castanho,Castanho,Esfaqueamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva
653,56,11.72,1.54,48.83,Feminino,Preto,Preto,Esfaqueamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
654,39,49.7,1.49,32.02,Masculino,Verde,Castanho,Estrangulamento,Rua,Negra,Classe Média,ElBigodon Camacho
655,111,34.02,1.85,49.18,Feminino,Preto,Loiro,Esfaqueamento,Rua,Negra,Classe Alta,ElBigodon Camacho
656,234,51.26,1.64,40.21,Masculino,Castanho,Ruivo,Envenenamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva
657,1298,24.7,1.5,39.05,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Alta,ElBigodon Camacho
658,784,58.27,1.79,50.28,Masculino,Azul,Preto,Envenenamento,Escola,Branca,Classe Alta,ElBigodon Camacho
659,430,20.67,1.67,53.73,Masculino,Castanho,Loiro,Esfaqueamento,Escola,Amarela,Classe Baixa,ElBigodon Camacho
660,955,12.59,1.57,80.03,Feminino,Azul,Ruivo,Estrangulamento,Escola,Amarela,Classe Baixa,Roberto Chimarildo Tomáz
661,626,49.37,1.65,35.7,Masculino,Preto,Castanho,Estrangulamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
662,862,43.21,1.76,73.04,Feminino,Verde,Preto,Contusão,Trabalho,Negra,Classe Alta,Roberto Chimarildo Tomáz
663,228,30.95,1.43,35.18,Masculino,Verde,Ruivo,Estrangulamento,Rua,Branca,Classe Média,ElBigodon Camacho
664,898,57.67,1.46,31.29,Masculino,Azul,Castanho,Envenenamento,Trabalho,Branca,Classe Baixa,ElBigodon Camacho
665,1603,20.53,1.82,74.29,Feminino,Verde,Ruivo,Estrangulamento,Rua,Branca,Classe Alta,Roberto Chimarildo Tomáz
666,449,36.09,1.75,74.13,Masculino,Azul,Loiro,Envenenamento,Casa,Negra,Classe Baixa,ElBigodon Camacho
667,1779,23.42,1.63,73.99,Feminino,Verde,Ruivo,Esfaqueamento,Casa,Parda,Classe Baixa,Roberto Chimarildo Tomáz
668,1091,43.01,1.44,50.35,Feminino,Preto,Ruivo,Esfaqueamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
669,1042,30.12,1.69,54.73,Masculino,Preto,Ruivo,Contusão,Rua,Branca,Classe Baixa,ElBigodon Camacho
670,1071,51.97,1.44,41.77,Masculino,Azul,Ruivo,Estrangulamento,Trabalho,Branca,Classe Alta,ElBigodon Camacho
671,127,13.66,1.54,41.43,Masculino,Castanho,Ruivo,Estrangulamento,Escola,Negra,Classe Alta,Roberto Chimarildo Tomáz
672,1134,47.33,1.64,73.47,Masculino,Verde,Castanho,Contusão,Rua,Negra,Classe Alta,Roberto Chimarildo Tomáz
673,267,16.99,1.66,57.39,Feminino,Castanho,Ruivo,Contusão,Escola,Negra,Classe Baixa,Roberto Chimarildo Tomáz
674,76,34.37,1.51,54.26,Feminino,Azul,Preto,Esfaqueamento,Trabalho,Branca,Classe Alta,ElBigodon Camacho
675,366,50.47,1.42,35.78,Masculino,Azul,Preto,Contusão,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
676,1290,17.37,1.4,42.18,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
677,1712,29.78,1.88,86.77,Feminino,Preto,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
678,1205,20.62,1.44,39.4,Masculino,Azul,Loiro,Esfaqueamento,Rua,Parda,Classe Média,ElBigodon Camacho
679,1425,48.04,1.6,64.39,Feminino,Castanho,Preto,Estrangulamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva
680,1579,40.79,1.77,57.14,Masculino,Castanho,Castanho,Estrangulamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
681,450,23.39,1.44,66.23,Masculino,Azul,Castanho,Contusão,Trabalho,Amarela,Classe Baixa,ElBigodon Camacho
682,971,49.3,1.89,31.4,Feminino,Azul,Ruivo,Contusão,Rua,Branca,Classe Média,ElBigodon Camacho
683,1655,20.7,1.81,83.58,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
684,356,57.27,1.48,62.52,Masculino,Preto,Preto,Esfaqueamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
685,94,42.3,1.58,75.94,Masculino,Azul,Castanho,Estrangulamento,Trabalho,Branca,Classe Alta,ElBigodon Camacho
686,893,50.73,1.44,74.33,Feminino,Azul,Castanho,Contusão,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
687,1114,50.74,1.73,78.7,Masculino,Verde,Loiro,Estrangulamento,Rua,Parda,Classe Média,ElBigodon Camacho
688,158,34.0,1.89,57.34,Feminino,Azul,Loiro,Envenenamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
689,1115,39.13,1.81,43.34,Masculino,Verde,Loiro,Estrangulamento,Rua,Amarela,Classe Alta,ElBigodon Camacho
690,1769,19.34,1.8,41.0,Feminino,Verde,Ruivo,Envenenamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
691,198,50.15,1.41,60.61,Masculino,Preto,Preto,Envenenamento,Escola,Negra,Classe Baixa,Coringon de le pinheirinho Silva
692,435,45.78,1.65,59.64,Masculino,Verde,Castanho,Esfaqueamento,Rua,Amarela,Classe Alta,ElBigodon Camacho
693,811,35.14,1.74,38.89,Feminino,Castanho,Castanho,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva
694,1566,11.68,1.61,58.47,Feminino,Castanho,Preto,Esfaqueamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
695,1757,30.91,1.82,76.92,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
696,1279,18.72,1.43,46.59,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
697,688,12.62,1.66,57.76,Feminino,Castanho,Preto,Esfaqueamento,Casa,Amarela,Classe Alta,Coringon de le pinheirinho Silva
698,1567,37.93,1.64,53.7,Feminino,Castanho,Preto,Envenenamento,Rua,Parda,Classe Média,Coringon de le pinheirinho Silva
699,1003,22.28,1.78,81.53,Feminino,Azul,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
700,173,38.49,1.77,38.55,Masculino,Verde,Preto,Envenenamento,Rua,Amarela,Classe Baixa,Coringon de le pinheirinho Silva
701,1287,21.4,1.5,43.57,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Alta,ElBigodon Camacho
702,985,58.84,1.79,67.78,Feminino,Preto,Preto,Contusão,Rua,Amarela,Classe Média,Coringon de le pinheirinho Silva
703,301,29.98,1.88,60.57,Masculino,Azul,Loiro,Contusão,Trabalho,Negra,Classe Baixa,ElBigodon Camacho
704,507,45.98,1.83,54.15,Feminino,Verde,Loiro,Estrangulamento,Trabalho,Parda,Classe Média,Roberto Chimarildo Tomáz
705,1185,51.57,1.68,63.17,Feminino,Verde,Castanho,Estrangulamento,Rua,Amarela,Classe Alta,Roberto Chimarildo Tomáz
706,1745,30.59,1.89,81.46,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
707,1043,18.94,1.63,40.45,Masculino,Preto,Loiro,Estrangulamento,Casa,Negra,Classe Média,ElBigodon Camacho
708,1080,26.17,1.65,53.43,Masculino,Azul,Ruivo,Esfaqueamento,Trabalho,Parda,Classe Baixa,ElBigodon Camacho
709,506,28.3,1.65,65.77,Masculino,Verde,Castanho,Contusão,Casa,Branca,Classe Baixa,Roberto Chimarildo Tomáz
710,1285,16.67,1.5,41.82,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
711,1190,17.68,1.61,36.51,Masculino,Azul,Loiro,Esfaqueamento,Escola,Branca,Classe Média,ElBigodon Camacho
712,676,34.17,1.58,38.37,Feminino,Verde,Ruivo,Contusão,Rua,Negra,Classe Alta,Roberto Chimarildo Tomáz
713,632,17.56,1.84,63.46,Feminino,Azul,Preto,Estrangulamento,Escola,Branca,Classe Alta,Roberto Chimarildo Tomáz
714,778,57.7,1.55,67.18,Masculino,Preto,Ruivo,Contusão,Rua,Negra,Classe Média,ElBigodon Camacho
715,642,12.45,1.77,74.43,Masculino,Preto,Castanho,Envenenamento,Rua,Branca,Classe Média,ElBigodon Camacho
716,546,12.46,1.67,51.38,Masculino,Verde,Castanho,Contusão,Rua,Amarela,Classe Média,ElBigodon Camacho
717,1612,22.14,1.72,77.59,Feminino,Verde,Ruivo,Estrangulamento,Trabalho,Negra,Classe Alta,Roberto Chimarildo Tomáz
718,606,49.52,1.6,83.01,Masculino,Preto,Loiro,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva
719,1163,53.09,1.78,81.61,Masculino,Castanho,Castanho,Estrangulamento,Trabalho,Negra,Classe Alta,Roberto Chimarildo Tomáz
720,349,22.84,1.71,50.49,Feminino,Verde,Ruivo,Envenenamento,Rua,Amarela,Classe Baixa,Roberto Chimarildo Tomáz
721,560,43.92,1.82,81.04,Feminino,Verde,Ruivo,Estrangulamento,Escola,Parda,Classe Média,Roberto Chimarildo Tomáz
722,1234,20.08,1.51,33.72,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
723,27,27.45,1.85,66.71,Masculino,Verde,Castanho,Estrangulamento,Rua,Parda,Classe Média,ElBigodon Camacho
724,653,32.25,1.72,86.04,Masculino,Preto,Ruivo,Envenenamento,Rua,Amarela,Classe Baixa,ElBigodon Camacho
725,871,51.9,1.46,58.9,Masculino,Castanho,Loiro,Esfaqueamento,Escola,Parda,Classe Alta,ElBigodon Camacho
726,1764,31.78,1.73,78.58,Feminino,Verde,Ruivo,Envenenamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
727,1035,41.64,1.6,45.41,Feminino,Verde,Preto,Contusão,Escola,Negra,Classe Baixa,Roberto Chimarildo Tomáz
728,241,19.42,1.56,78.87,Feminino,Castanho,Loiro,Envenenamento,Trabalho,Negra,Classe Alta,Roberto Chimarildo Tomáz
729,1154,40.54,1.74,71.31,Masculino,Azul,Loiro,Contusão,Rua,Branca,Classe Média,ElBigodon Camacho
730,1307,17.43,1.51,37.89,Masculino,Azul,Preto,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
731,825,33.07,1.49,57.26,Feminino,Azul,Ruivo,Contusão,Trabalho,Negra,Classe Alta,Roberto Chimarildo Tomáz
732,401,16.73,1.77,45.58,Feminino,Azul,Ruivo,Estrangulamento,Casa,Branca,Classe Baixa,Roberto Chimarildo Tomáz
733,24,33.55,1.84,74.21,Masculino,Castanho,Loiro,Esfaqueamento,Escola,Negra,Classe Média,ElBigodon Camacho
734,1491,11.21,1.7,62.99,Feminino,Castanho,Ruivo,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
735,459,15.27,1.66,53.97,Masculino,Castanho,Loiro,Contusão,Casa,Negra,Classe Média,ElBigodon Camacho
736,93,25.1,1.52,61.41,Masculino,Castanho,Castanho,Envenenamento,Trabalho,Negra,Classe Alta,Coringon de le pinheirinho Silva
737,1618,29.55,1.89,76.93,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
738,705,11.27,1.81,48.98,Masculino,Castanho,Ruivo,Esfaqueamento,Rua,Amarela,Classe Média,ElBigodon Camacho
739,259,13.15,1.77,83.55,Feminino,Preto,Preto,Envenenamento,Trabalho,Branca,Classe Média,Coringon de le pinheirinho Silva
740,1651,27.12,1.82,83.72,Feminino,Verde,Preto,Estrangulamento,Escola,Parda,Classe Alta,Roberto Chimarildo Tomáz
741,1349,19.22,1.45,81.8,Masculino,Azul,Loiro,Contusão,Casa,Branca,Classe Baixa,ElBigodon Camacho
742,1232,21.29,1.48,35.21,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
743,1641,30.55,1.49,78.82,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
744,739,22.84,1.63,67.74,Masculino,Castanho,Loiro,Esfaqueamento,Escola,Negra,Classe Alta,ElBigodon Camacho
745,1803,31.16,1.71,67.36,Feminino,Verde,Preto,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
746,815,57.05,1.67,48.01,Feminino,Verde,Ruivo,Contusão,Trabalho,Parda,Classe Baixa,Roberto Chimarildo Tomáz
747,1400,42.41,1.61,56.31,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
748,4,21.37,1.86,36.57,Masculino,Castanho,Loiro,Estrangulamento,Rua,Branca,Classe Alta,ElBigodon Camacho
749,397,43.4,1.71,73.46,Feminino,Castanho,Loiro,Contusão,Rua,Amarela,Classe Média,ElBigodon Camacho
750,579,34.46,1.6,65.94,Feminino,Castanho,Preto,Envenenamento,Escola,Negra,Classe Média,Coringon de le pinheirinho Silva
751,90,43.37,1.45,46.34,Masculino,Preto,Loiro,Estrangulamento,Escola,Negra,Classe Baixa,ElBigodon Camacho
752,1270,11.02,1.77,34.52,Masculino,Azul,Loiro,Esfaqueamento,Rua,Negra,Classe Média,ElBigodon Camacho
753,1390,43.91,1.57,58.28,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva
754,1002,24.11,1.59,47.01,Masculino,Castanho,Castanho,Esfaqueamento,Casa,Branca,Classe Baixa,ElBigodon Camacho
755,1404,35.23,1.69,56.96,Masculino,Azul,Castanho,Envenenamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
756,819,57.08,1.52,38.22,Feminino,Castanho,Castanho,Envenenamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
757,151,17.07,1.5,74.05,Masculino,Preto,Loiro,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
758,1573,33.44,1.73,58.01,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
759,186,38.14,1.52,64.88,Masculino,Verde,Preto,Esfaqueamento,Trabalho,Branca,Classe Baixa,ElBigodon Camacho
760,721,20.75,1.44,40.45,Feminino,Castanho,Ruivo,Envenenamento,Trabalho,Negra,Classe Média,Coringon de le pinheirinho Silva
761,1013,33.88,1.89,32.95,Feminino,Castanho,Castanho,Estrangulamento,Escola,Parda,Classe Baixa,Coringon de le pinheirinho Silva
762,1555,42.54,1.77,57.76,Feminino,Castanho,Castanho,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
763,1272,38.1,1.86,37.62,Feminino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
764,1215,13.76,1.57,47.2,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
765,1615,29.19,1.71,77.97,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
766,1395,46.41,1.68,60.75,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
767,1257,22.0,1.45,40.28,Masculino,Azul,Loiro,Contusão,Rua,Branca,Classe Média,ElBigodon Camacho
768,796,32.57,1.44,57.09,Masculino,Castanho,Castanho,Contusão,Trabalho,Negra,Classe Baixa,Coringon de le pinheirinho Silva
769,1486,35.69,1.63,60.76,Feminino,Castanho,Preto,Envenenamento,Rua,Parda,Classe Média,Coringon de le pinheirinho Silva
770,1763,29.41,1.58,30.29,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
771,1202,11.76,1.51,40.32,Masculino,Azul,Loiro,Envenenamento,Rua,Branca,Classe Média,ElBigodon Camacho
772,714,50.78,1.48,79.14,Masculino,Verde,Loiro,Envenenamento,Escola,Amarela,Classe Alta,Roberto Chimarildo Tomáz
773,1701,30.05,1.86,82.91,Feminino,Verde,Ruivo,Envenenamento,Trabalho,Parda,Classe Alta,Roberto Chimarildo Tomáz
774,1331,19.34,1.62,35.43,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
775,206,34.94,1.74,85.51,Masculino,Castanho,Loiro,Esfaqueamento,Escola,Parda,Classe Baixa,ElBigodon Camacho
776,1509,39.82,1.77,87.18,Masculino,Castanho,Preto,Envenenamento,Rua,Branca,Classe Média,Coringon de le pinheirinho Silva
777,139,55.1,1.54,88.72,Masculino,Preto,Castanho,Esfaqueamento,Rua,Parda,Classe Baixa,ElBigodon Camacho
778,1101,55.8,1.4,61.55,Feminino,Verde,Ruivo,Contusão,Escola,Branca,Classe Baixa,Roberto Chimarildo Tomáz
779,128,58.3,1.68,86.11,Masculino,Castanho,Loiro,Contusão,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
780,351,36.0,1.71,59.0,Masculino,Preto,Loiro,Contusão,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
781,12,56.65,1.6,87.42,Feminino,Preto,Castanho,Contusão,Escola,Branca,Classe Baixa,Roberto Chimarildo Tomáz
782,369,21.57,1.8,49.72,Feminino,Verde,Preto,Estrangulamento,Casa,Branca,Classe Baixa,Roberto Chimarildo Tomáz
783,1036,26.25,1.56,80.53,Masculino,Verde,Castanho,Esfaqueamento,Trabalho,Branca,Classe Média,ElBigodon Camacho
784,0,37.87,1.5,40.73,Masculino,Preto,Loiro,Esfaqueamento,Trabalho,Parda,Classe Média,ElBigodon Camacho
785,1630,31.59,1.81,76.52,Feminino,Azul,Ruivo,Estrangulamento,Trabalho,Parda,Classe Alta,Roberto Chimarildo Tomáz
786,843,26.52,1.81,60.95,Feminino,Castanho,Preto,Esfaqueamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva
787,1576,35.77,1.74,79.7,Masculino,Castanho,Preto,Envenenamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
788,1182,36.76,1.69,65.52,Masculino,Castanho,Castanho,Contusão,Rua,Negra,Classe Média,ElBigodon Camacho
789,1350,21.83,1.43,44.47,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
790,1197,18.91,1.44,46.81,Masculino,Azul,Loiro,Esfaqueamento,Escola,Branca,Classe Alta,ElBigodon Camacho
791,1041,45.08,1.51,64.19,Masculino,Castanho,Preto,Contusão,Trabalho,Amarela,Classe Média,Coringon de le pinheirinho Silva
792,757,20.97,1.84,55.6,Masculino,Verde,Loiro,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
793,424,45.71,1.49,79.55,Masculino,Castanho,Preto,Esfaqueamento,Trabalho,Branca,Classe Média,ElBigodon Camacho
794,1123,48.61,1.42,76.72,Feminino,Verde,Loiro,Contusão,Trabalho,Branca,Classe Baixa,Roberto Chimarildo Tomáz
795,1676,24.63,1.75,77.46,Feminino,Verde,Castanho,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
796,446,55.76,1.83,85.6,Feminino,Verde,Castanho,Esfaqueamento,Escola,Negra,Classe Média,Roberto Chimarildo Tomáz
797,1635,31.08,1.79,73.85,Feminino,Verde,Ruivo,Contusão,Escola,Branca,Classe Alta,Roberto Chimarildo Tomáz
798,58,50.93,1.87,65.35,Masculino,Azul,Castanho,Estrangulamento,Escola,Branca,Classe Alta,ElBigodon Camacho
799,1409,45.56,1.8,58.7,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
800,1198,12.37,1.56,50.44,Masculino,Azul,Loiro,Esfaqueamento,Rua,Parda,Classe Média,ElBigodon Camacho
801,1343,18.39,1.59,46.4,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
802,1118,25.49,1.5,84.03,Feminino,Preto,Ruivo,Contusão,Rua,Negra,Classe Alta,Roberto Chimarildo Tomáz
803,184,34.55,1.49,47.3,Feminino,Castanho,Preto,Estrangulamento,Casa,Amarela,Classe Baixa,Coringon de le pinheirinho Silva
804,629,48.44,1.84,70.6,Masculino,Preto,Ruivo,Contusão,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva
805,325,50.76,1.72,32.46,Feminino,Preto,Castanho,Contusão,Rua,Branca,Classe Baixa,ElBigodon Camacho
806,612,10.15,1.59,79.04,Feminino,Azul,Castanho,Envenenamento,Trabalho,Negra,Classe Baixa,Roberto Chimarildo Tomáz
807,1557,28.05,1.47,66.17,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
808,461,18.19,1.89,69.15,Masculino,Preto,Castanho,Envenenamento,Rua,Parda,Classe Baixa,ElBigodon Camacho
809,742,47.74,1.8,53.22,Feminino,Castanho,Preto,Contusão,Escola,Branca,Classe Baixa,Coringon de le pinheirinho Silva
810,87,56.24,1.71,36.35,Feminino,Castanho,Ruivo,Esfaqueamento,Casa,Negra,Classe Baixa,Roberto Chimarildo Tomáz
811,564,19.6,1.86,78.34,Feminino,Preto,Preto,Envenenamento,Escola,Parda,Classe Alta,Coringon de le pinheirinho Silva
812,161,39.93,1.57,32.24,Masculino,Castanho,Preto,Contusão,Trabalho,Amarela,Classe Alta,Coringon de le pinheirinho Silva
813,775,38.39,1.46,39.8,Feminino,Castanho,Loiro,Contusão,Rua,Negra,Classe Média,ElBigodon Camacho
814,83,21.7,1.68,72.5,Feminino,Verde,Preto,Envenenamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
815,776,24.92,1.41,49.88,Feminino,Preto,Ruivo,Contusão,Trabalho,Amarela,Classe Alta,Roberto Chimarildo Tomáz
816,1646,24.97,1.81,84.44,Feminino,Castanho,Ruivo,Estrangulamento,Casa,Branca,Classe Média,Roberto Chimarildo Tomáz
817,387,40.43,1.74,59.59,Feminino,Castanho,Loiro,Esfaqueamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva
818,745,33.01,1.6,37.22,Feminino,Verde,Castanho,Contusão,Casa,Parda,Classe Baixa,Roberto Chimarildo Tomáz
819,1004,32.86,1.45,44.96,Feminino,Castanho,Loiro,Envenenamento,Escola,Branca,Classe Alta,Coringon de le pinheirinho Silva
820,479,33.94,1.78,68.91,Masculino,Preto,Castanho,Estrangulamento,Rua,Branca,Classe Alta,ElBigodon Camacho
821,1399,37.23,1.72,43.17,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
822,1666,25.57,1.65,48.76,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
823,460,15.2,1.72,33.63,Masculino,Preto,Loiro,Contusão,Trabalho,Amarela,Classe Baixa,ElBigodon Camacho
824,1560,33.2,1.64,57.71,Feminino,Castanho,Castanho,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
825,599,42.63,1.7,32.15,Masculino,Verde,Ruivo,Envenenamento,Trabalho,Parda,Classe Baixa,Coringon de le pinheirinho Silva
826,66,15.92,1.5,58.0,Masculino,Verde,Castanho,Envenenamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
827,303,51.63,1.51,62.77,Feminino,Castanho,Ruivo,Envenenamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
828,1750,20.44,1.71,79.55,Masculino,Verde,Ruivo,Contusão,Escola,Parda,Classe Alta,Roberto Chimarildo Tomáz
829,1322,22.7,1.57,41.56,Masculino,Azul,Loiro,Esfaqueamento,Casa,Branca,Classe Média,ElBigodon Camacho
830,223,19.1,1.55,49.4,Feminino,Azul,Loiro,Contusão,Escola,Negra,Classe Baixa,ElBigodon Camacho
831,1167,20.73,1.52,66.81,Masculino,Azul,Preto,Estrangulamento,Escola,Parda,Classe Baixa,ElBigodon Camacho
832,189,42.23,1.75,32.13,Feminino,Preto,Loiro,Esfaqueamento,Trabalho,Amarela,Classe Alta,ElBigodon Camacho
833,374,59.76,1.5,60.44,Feminino,Castanho,Loiro,Esfaqueamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva
834,1324,12.01,1.42,46.1,Masculino,Castanho,Loiro,Esfaqueamento,Escola,Branca,Classe Média,ElBigodon Camacho
835,169,18.2,1.55,68.56,Feminino,Preto,Preto,Esfaqueamento,Escola,Amarela,Classe Média,ElBigodon Camacho
836,1619,22.67,1.77,84.94,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
837,59,43.41,1.47,43.78,Feminino,Azul,Preto,Contusão,Trabalho,Parda,Classe Alta,Coringon de le pinheirinho Silva
838,516,59.66,1.81,35.02,Feminino,Verde,Ruivo,Contusão,Trabalho,Amarela,Classe Média,Roberto Chimarildo Tomáz
839,655,16.13,1.43,70.63,Feminino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Alta,Coringon de le pinheirinho Silva
840,199,37.16,1.75,72.14,Feminino,Castanho,Loiro,Esfaqueamento,Trabalho,Parda,Classe Alta,Coringon de le pinheirinho Silva
841,1044,51.93,1.57,32.78,Masculino,Preto,Ruivo,Esfaqueamento,Casa,Negra,Classe Baixa,ElBigodon Camacho
842,388,38.09,1.41,78.26,Masculino,Preto,Castanho,Esfaqueamento,Escola,Parda,Classe Baixa,ElBigodon Camacho
