,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social,Serial Killer
1205,20.62,1.44,39.4,Masculino,Azul,Loiro,Esfaqueamento,Rua,Parda,Classe Média,ElBigodon Camacho
1425,48.04,1.6,64.39,Feminino,Castanho,Preto,Estrangulamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva
1579,40.79,1.77,57.14,Masculino,Castanho,Castanho,Estrangulamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
450,23.39,1.44,66.23,Masculino,Azul,Castanho,Contusão,Trabalho,Amarela,Classe Baixa,Desconhecido
971,49.3,1.89,31.4,Feminino,Azul,Ruivo,Contusão,Rua,Branca,Classe Média,Desconhecido
1655,20.7,1.81,83.58,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
356,57.27,1.48,62.52,Masculino,Preto,Preto,Esfaqueamento,Casa,Negra,Classe Média,Desconhecido
94,42.3,1.58,75.94,Masculino,Azul,Castanho,Estrangulamento,Trabalho,Branca,Classe Alta,Desconhecido
893,50.73,1.44,74.33,Feminino,Azul,Castanho,Contusão,Casa,Negra,Classe Média,Desconhecido
1114,50.74,1.73,78.7,Masculino,Verde,Loiro,Estrangulamento,Rua,Parda,Classe Média,Desconhecido
158,34.0,1.89,57.34,Feminino,Azul,Loiro,Envenenamento,Casa,Amarela,Classe Alta,Desconhecido
1115,39.13,1.81,43.34,Masculino,Verde,Loiro,Estrangulamento,Rua,Amarela,Classe Alta,Desconhecido
1769,19.34,1.8,41.0,Feminino,Verde,Ruivo,Envenenamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
198,50.15,1.41,60.61,Masculino,Preto,Preto,Envenenamento,Escola,Negra,Classe Baixa,Desconhecido
435,45.78,1.65,59.64,Masculino,Verde,Castanho,Esfaqueamento,Rua,Amarela,Classe Alta,Desconhecido
811,35.14,1.74,38.89,Feminino,Castanho,Castanho,Envenenamento,Casa,Parda,Classe Alta,Desconhecido
1566,11.68,1.61,58.47,Feminino,Castanho,Preto,Esfaqueamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1757,30.91,1.82,76.92,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1279,18.72,1.43,46.59,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
688,12.62,1.66,57.76,Feminino,Castanho,Preto,Esfaqueamento,Casa,Amarela,Classe Alta,Desconhecido
1567,37.93,1.64,53.7,Feminino,Castanho,Preto,Envenenamento,Rua,Parda,Classe Média,Coringon de le pinheirinho Silva
1003,22.28,1.78,81.53,Feminino,Azul,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Desconhecido
173,38.49,1.77,38.55,Masculino,Verde,Preto,Envenenamento,Rua,Amarela,Classe Baixa,Desconhecido
1287,21.4,1.5,43.57,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Alta,ElBigodon Camacho
985,58.84,1.79,67.78,Feminino,Preto,Preto,Contusão,Rua,Amarela,Classe Média,Desconhecido
301,29.98,1.88,60.57,Masculino,Azul,Loiro,Contusão,Trabalho,Negra,Classe Baixa,Desconhecido
507,45.98,1.83,54.15,Feminino,Verde,Loiro,Estrangulamento,Trabalho,Parda,Classe Média,Desconhecido
1185,51.57,1.68,63.17,Feminino,Verde,Castanho,Estrangulamento,Rua,Amarela,Classe Alta,Desconhecido
1745,30.59,1.89,81.46,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1043,18.94,1.63,40.45,Masculino,Preto,Loiro,Estrangulamento,Casa,Negra,Classe Média,Desconhecido
1080,26.17,1.65,53.43,Masculino,Azul,Ruivo,Esfaqueamento,Trabalho,Parda,Classe Baixa,Desconhecido
506,28.3,1.65,65.77,Masculino,Verde,Castanho,Contusão,Casa,Branca,Classe Baixa,Desconhecido
1285,16.67,1.5,41.82,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1190,17.68,1.61,36.51,Masculino,Azul,Loiro,Esfaqueamento,Escola,Branca,Classe Média,ElBigodon Camacho
676,34.17,1.58,38.37,Feminino,Verde,Ruivo,Contusão,Rua,Negra,Classe Alta,Desconhecido
632,17.56,1.84,63.46,Feminino,Azul,Preto,Estrangulamento,Escola,Branca,Classe Alta,Desconhecido
778,57.7,1.55,67.18,Masculino,Preto,Ruivo,Contusão,Rua,Negra,Classe Média,Desconhecido
642,12.45,1.77,74.43,Masculino,Preto,Castanho,Envenenamento,Rua,Branca,Classe Média,Desconhecido
546,12.46,1.67,51.38,Masculino,Verde,Castanho,Contusão,Rua,Amarela,Classe Média,Desconhecido
1612,22.14,1.72,77.59,Feminino,Verde,Ruivo,Estrangulamento,Trabalho,Negra,Classe Alta,Roberto Chimarildo Tomáz
606,49.52,1.6,83.01,Masculino,Preto,Loiro,Envenenamento,Casa,Amarela,Classe Média,Desconhecido
1163,53.09,1.78,81.61,Masculino,Castanho,Castanho,Estrangulamento,Trabalho,Negra,Classe Alta,Desconhecido
349,22.84,1.71,50.49,Feminino,Verde,Ruivo,Envenenamento,Rua,Amarela,Classe Baixa,Desconhecido
560,43.92,1.82,81.04,Feminino,Verde,Ruivo,Estrangulamento,Escola,Parda,Classe Média,Desconhecido
1234,20.08,1.51,33.72,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
27,27.45,1.85,66.71,Masculino,Verde,Castanho,Estrangulamento,Rua,Parda,Classe Média,Desconhecido
653,32.25,1.72,86.04,Masculino,Preto,Ruivo,Envenenamento,Rua,Amarela,Classe Baixa,Desconhecido
871,51.9,1.46,58.9,Masculino,Castanho,Loiro,Esfaqueamento,Escola,Parda,Classe Alta,Desconhecido
1764,31.78,1.73,78.58,Feminino,Verde,Ruivo,Envenenamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1035,41.64,1.6,45.41,Feminino,Verde,Preto,Contusão,Escola,Negra,Classe Baixa,Desconhecido
241,19.42,1.56,78.87,Feminino,Castanho,Loiro,Envenenamento,Trabalho,Negra,Classe Alta,Desconhecido
1154,40.54,1.74,71.31,Masculino,Azul,Loiro,Contusão,Rua,Branca,Classe Média,Desconhecido
1307,17.43,1.51,37.89,Masculino,Azul,Preto,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
825,33.07,1.49,57.26,Feminino,Azul,Ruivo,Contusão,Trabalho,Negra,Classe Alta,Desconhecido
401,16.73,1.77,45.58,Feminino,Azul,Ruivo,Estrangulamento,Casa,Branca,Classe Baixa,Desconhecido
24,33.55,1.84,74.21,Masculino,Castanho,Loiro,Esfaqueamento,Escola,Negra,Classe Média,Desconhecido
1491,11.21,1.7,62.99,Feminino,Castanho,Ruivo,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
459,15.27,1.66,53.97,Masculino,Castanho,Loiro,Contusão,Casa,Negra,Classe Média,Desconhecido
93,25.1,1.52,61.41,Masculino,Castanho,Castanho,Envenenamento,Trabalho,Negra,Classe Alta,Desconhecido
1618,29.55,1.89,76.93,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
705,11.27,1.81,48.98,Masculino,Castanho,Ruivo,Esfaqueamento,Rua,Amarela,Classe Média,Desconhecido
259,13.15,1.77,83.55,Feminino,Preto,Preto,Envenenamento,Trabalho,Branca,Classe Média,Desconhecido
1651,27.12,1.82,83.72,Feminino,Verde,Preto,Estrangulamento,Escola,Parda,Classe Alta,Roberto Chimarildo Tomáz
1349,19.22,1.45,81.8,Masculino,Azul,Loiro,Contusão,Casa,Branca,Classe Baixa,ElBigodon Camacho
1232,21.29,1.48,35.21,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1641,30.55,1.49,78.82,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
739,22.84,1.63,67.74,Masculino,Castanho,Loiro,Esfaqueamento,Escola,Negra,Classe Alta,Desconhecido
1803,31.16,1.71,67.36,Feminino,Verde,Preto,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
815,57.05,1.67,48.01,Feminino,Verde,Ruivo,Contusão,Trabalho,Parda,Classe Baixa,Desconhecido
1400,42.41,1.61,56.31,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
4,21.37,1.86,36.57,Masculino,Castanho,Loiro,Estrangulamento,Rua,Branca,Classe Alta,Desconhecido
397,43.4,1.71,73.46,Feminino,Castanho,Loiro,Contusão,Rua,Amarela,Classe Média,Desconhecido
579,34.46,1.6,65.94,Feminino,Castanho,Preto,Envenenamento,Escola,Negra,Classe Média,Desconhecido
90,43.37,1.45,46.34,Masculino,Preto,Loiro,Estrangulamento,Escola,Negra,Classe Baixa,Desconhecido
1270,11.02,1.77,34.52,Masculino,Azul,Loiro,Esfaqueamento,Rua,Negra,Classe Média,ElBigodon Camacho
1390,43.91,1.57,58.28,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva
1002,24.11,1.59,47.01,Masculino,Castanho,Castanho,Esfaqueamento,Casa,Branca,Classe Baixa,Desconhecido
1404,35.23,1.69,56.96,Masculino,Azul,Castanho,Envenenamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
819,57.08,1.52,38.22,Feminino,Castanho,Castanho,Envenenamento,Casa,Negra,Classe Média,Desconhecido
151,17.07,1.5,74.05,Masculino,Preto,Loiro,Estrangulamento,Casa,Parda,Classe Alta,Desconhecido
1573,33.44,1.73,58.01,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
186,38.14,1.52,64.88,Masculino,Verde,Preto,Esfaqueamento,Trabalho,Branca,Classe Baixa,Desconhecido
721,20.75,1.44,40.45,Feminino,Castanho,Ruivo,Envenenamento,Trabalho,Negra,Classe Média,Desconhecido
1013,33.88,1.89,32.95,Feminino,Castanho,Castanho,Estrangulamento,Escola,Parda,Classe Baixa,Desconhecido
1555,42.54,1.77,57.76,Feminino,Castanho,Castanho,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1272,38.1,1.86,37.62,Feminino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1215,13.76,1.57,47.2,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1615,29.19,1.71,77.97,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1395,46.41,1.68,60.75,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1257,22.0,1.45,40.28,Masculino,Azul,Loiro,Contusão,Rua,Branca,Classe Média,ElBigodon Camacho
796,32.57,1.44,57.09,Masculino,Castanho,Castanho,Contusão,Trabalho,Negra,Classe Baixa,Desconhecido
1486,35.69,1.63,60.76,Feminino,Castanho,Preto,Envenenamento,Rua,Parda,Classe Média,Coringon de le pinheirinho Silva
1763,29.41,1.58,30.29,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1202,11.76,1.51,40.32,Masculino,Azul,Loiro,Envenenamento,Rua,Branca,Classe Média,ElBigodon Camacho
714,50.78,1.48,79.14,Masculino,Verde,Loiro,Envenenamento,Escola,Amarela,Classe Alta,Desconhecido
1701,30.05,1.86,82.91,Feminino,Verde,Ruivo,Envenenamento,Trabalho,Parda,Classe Alta,Roberto Chimarildo Tomáz
1331,19.34,1.62,35.43,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
206,34.94,1.74,85.51,Masculino,Castanho,Loiro,Esfaqueamento,Escola,Parda,Classe Baixa,Desconhecido
1509,39.82,1.77,87.18,Masculino,Castanho,Preto,Envenenamento,Rua,Branca,Classe Média,Coringon de le pinheirinho Silva
139,55.1,1.54,88.72,Masculino,Preto,Castanho,Esfaqueamento,Rua,Parda,Classe Baixa,Desconhecido
1101,55.8,1.4,61.55,Feminino,Verde,Ruivo,Contusão,Escola,Branca,Classe Baixa,Desconhecido
128,58.3,1.68,86.11,Masculino,Castanho,Loiro,Contusão,Casa,Negra,Classe Média,Desconhecido
351,36.0,1.71,59.0,Masculino,Preto,Loiro,Contusão,Casa,Negra,Classe Alta,Desconhecido
12,56.65,1.6,87.42,Feminino,Preto,Castanho,Contusão,Escola,Branca,Classe Baixa,Desconhecido
369,21.57,1.8,49.72,Feminino,Verde,Preto,Estrangulamento,Casa,Branca,Classe Baixa,Desconhecido
1036,26.25,1.56,80.53,Masculino,Verde,Castanho,Esfaqueamento,Trabalho,Branca,Classe Média,Desconhecido
0,37.87,1.5,40.73,Masculino,Preto,Loiro,Esfaqueamento,Trabalho,Parda,Classe Média,Desconhecido
1630,31.59,1.81,76.52,Feminino,Azul,Ruivo,Estrangulamento,Trabalho,Parda,Classe Alta,Roberto Chimarildo Tomáz
843,26.52,1.81,60.95,Feminino,Castanho,Preto,Esfaqueamento,Trabalho,Parda,Classe Média,Desconhecido
1576,35.77,1.74,79.7,Masculino,Castanho,Preto,Envenenamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
1182,36.76,1.69,65.52,Masculino,Castanho,Castanho,Contusão,Rua,Negra,Classe Média,Desconhecido
1350,21.83,1.43,44.47,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1197,18.91,1.44,46.81,Masculino,Azul,Loiro,Esfaqueamento,Escola,Branca,Classe Alta,ElBigodon Camacho
1041,45.08,1.51,64.19,Masculino,Castanho,Preto,Contusão,Trabalho,Amarela,Classe Média,Desconhecido
757,20.97,1.84,55.6,Masculino,Verde,Loiro,Estrangulamento,Casa,Branca,Classe Alta,Desconhecido
424,45.71,1.49,79.55,Masculino,Castanho,Preto,Esfaqueamento,Trabalho,Branca,Classe Média,Desconhecido
1123,48.61,1.42,76.72,Feminino,Verde,Loiro,Contusão,Trabalho,Branca,Classe Baixa,Desconhecido
1676,24.63,1.75,77.46,Feminino,Verde,Castanho,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
446,55.76,1.83,85.6,Feminino,Verde,Castanho,Esfaqueamento,Escola,Negra,Classe Média,Desconhecido
1635,31.08,1.79,73.85,Feminino,Verde,Ruivo,Contusão,Escola,Branca,Classe Alta,Roberto Chimarildo Tomáz
58,50.93,1.87,65.35,Masculino,Azul,Castanho,Estrangulamento,Escola,Branca,Classe Alta,Desconhecido
1409,45.56,1.8,58.7,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1198,12.37,1.56,50.44,Masculino,Azul,Loiro,Esfaqueamento,Rua,Parda,Classe Média,ElBigodon Camacho
1343,18.39,1.59,46.4,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1118,25.49,1.5,84.03,Feminino,Preto,Ruivo,Contusão,Rua,Negra,Classe Alta,Desconhecido
184,34.55,1.49,47.3,Feminino,Castanho,Preto,Estrangulamento,Casa,Amarela,Classe Baixa,Desconhecido
629,48.44,1.84,70.6,Masculino,Preto,Ruivo,Contusão,Casa,Amarela,Classe Média,Desconhecido
325,50.76,1.72,32.46,Feminino,Preto,Castanho,Contusão,Rua,Branca,Classe Baixa,Desconhecido
612,10.15,1.59,79.04,Feminino,Azul,Castanho,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido
1557,28.05,1.47,66.17,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
461,18.19,1.89,69.15,Masculino,Preto,Castanho,Envenenamento,Rua,Parda,Classe Baixa,Desconhecido
742,47.74,1.8,53.22,Feminino,Castanho,Preto,Contusão,Escola,Branca,Classe Baixa,Desconhecido
87,56.24,1.71,36.35,Feminino,Castanho,Ruivo,Esfaqueamento,Casa,Negra,Classe Baixa,Desconhecido
564,19.6,1.86,78.34,Feminino,Preto,Preto,Envenenamento,Escola,Parda,Classe Alta,Desconhecido
161,39.93,1.57,32.24,Masculino,Castanho,Preto,Contusão,Trabalho,Amarela,Classe Alta,Desconhecido
775,38.39,1.46,39.8,Feminino,Castanho,Loiro,Contusão,Rua,Negra,Classe Média,Desconhecido
83,21.7,1.68,72.5,Feminino,Verde,Preto,Envenenamento,Escola,Parda,Classe Média,Desconhecido
776,24.92,1.41,49.88,Feminino,Preto,Ruivo,Contusão,Trabalho,Amarela,Classe Alta,Desconhecido
1646,24.97,1.81,84.44,Feminino,Castanho,Ruivo,Estrangulamento,Casa,Branca,Classe Média,Roberto Chimarildo Tomáz
387,40.43,1.74,59.59,Feminino,Castanho,Loiro,Esfaqueamento,Trabalho,Parda,Classe Média,Desconhecido
745,33.01,1.6,37.22,Feminino,Verde,Castanho,Contusão,Casa,Parda,Classe Baixa,Desconhecido
1004,32.86,1.45,44.96,Feminino,Castanho,Loiro,Envenenamento,Escola,Branca,Classe Alta,Desconhecido
479,33.94,1.78,68.91,Masculino,Preto,Castanho,Estrangulamento,Rua,Branca,Classe Alta,Desconhecido
1399,37.23,1.72,43.17,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1666,25.57,1.65,48.76,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
460,15.2,1.72,33.63,Masculino,Preto,Loiro,Contusão,Trabalho,Amarela,Classe Baixa,Desconhecido
1560,33.2,1.64,57.71,Feminino,Castanho,Castanho,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
599,42.63,1.7,32.15,Masculino,Verde,Ruivo,Envenenamento,Trabalho,Parda,Classe Baixa,Desconhecido
66,15.92,1.5,58.0,Masculino,Verde,Castanho,Envenenamento,Escola,Parda,Classe Média,Desconhecido
303,51.63,1.51,62.77,Feminino,Castanho,Ruivo,Envenenamento,Casa,Negra,Classe Média,Desconhecido
1750,20.44,1.71,79.55,Masculino,Verde,Ruivo,Contusão,Escola,Parda,Classe Alta,Roberto Chimarildo Tomáz
1322,22.7,1.57,41.56,Masculino,Azul,Loiro,Esfaqueamento,Casa,Branca,Classe Média,ElBigodon Camacho
223,19.1,1.55,49.4,Feminino,Azul,Loiro,Contusão,Escola,Negra,Classe Baixa,Desconhecido
1167,20.73,1.52,66.81,Masculino,Azul,Preto,Estrangulamento,Escola,Parda,Classe Baixa,Desconhecido
189,42.23,1.75,32.13,Feminino,Preto,Loiro,Esfaqueamento,Trabalho,Amarela,Classe Alta,Desconhecido
374,59.76,1.5,60.44,Feminino,Castanho,Loiro,Esfaqueamento,Casa,Amarela,Classe Média,Desconhecido
1324,12.01,1.42,46.1,Masculino,Castanho,Loiro,Esfaqueamento,Escola,Branca,Classe Média,ElBigodon Camacho
169,18.2,1.55,68.56,Feminino,Preto,Preto,Esfaqueamento,Escola,Amarela,Classe Média,Desconhecido
1619,22.67,1.77,84.94,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
59,43.41,1.47,43.78,Feminino,Azul,Preto,Contusão,Trabalho,Parda,Classe Alta,Desconhecido
516,59.66,1.81,35.02,Feminino,Verde,Ruivo,Contusão,Trabalho,Amarela,Classe Média,Desconhecido
655,16.13,1.43,70.63,Feminino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Alta,Desconhecido
199,37.16,1.75,72.14,Feminino,Castanho,Loiro,Esfaqueamento,Trabalho,Parda,Classe Alta,Desconhecido
1044,51.93,1.57,32.78,Masculino,Preto,Ruivo,Esfaqueamento,Casa,Negra,Classe Baixa,Desconhecido
388,38.09,1.41,78.26,Masculino,Preto,Castanho,Esfaqueamento,Escola,Parda,Classe Baixa,Desconhecido
123,10.34,1.84,36.21,Feminino,Preto,Preto,Envenenamento,Escola,Amarela,Classe Alta,Desconhecido
1693,19.05,1.72,77.16,Feminino,Verde,Castanho,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
725,34.4,1.74,74.63,Feminino,Azul,Ruivo,Esfaqueamento,Escola,Parda,Classe Baixa,Desconhecido
1076,18.35,1.45,44.44,Masculino,Verde,Preto,Estrangulamento,Rua,Negra,Classe Baixa,Desconhecido
211,16.45,1.6,56.24,Feminino,Verde,Ruivo,Contusão,Rua,Negra,Classe Baixa,Desconhecido
1385,56.67,1.78,54.25,Feminino,Castanho,Ruivo,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
770,41.87,1.49,63.88,Feminino,Castanho,Ruivo,Contusão,Trabalho,Amarela,Classe Baixa,Desconhecido
462,39.23,1.46,71.42,Feminino,Preto,Loiro,Esfaqueamento,Rua,Negra,Classe Alta,Desconhecido
115,26.03,1.4,76.97,Masculino,Verde,Loiro,Contusão,Escola,Amarela,Classe Baixa,Desconhecido
371,31.51,1.61,52.34,Feminino,Preto,Castanho,Estrangulamento,Casa,Parda,Classe Média,Desconhecido
1222,58.11,1.54,32.0,Masculino,Azul,Castanho,Esfaqueamento,Trabalho,Branca,Classe Média,ElBigodon Camacho
879,44.78,1.63,75.38,Masculino,Azul,Ruivo,Esfaqueamento,Casa,Amarela,Classe Baixa,Desconhecido
20,34.5,1.48,58.99,Feminino,Verde,Castanho,Estrangulamento,Casa,Negra,Classe Baixa,Desconhecido
911,53.53,1.63,54.45,Masculino,Castanho,Preto,Contusão,Rua,Parda,Classe Alta,Desconhecido
902,51.63,1.67,45.41,Feminino,Preto,Ruivo,Contusão,Trabalho,Negra,Classe Baixa,Desconhecido
278,42.31,1.58,66.64,Feminino,Preto,Loiro,Envenenamento,Escola,Branca,Classe Alta,Desconhecido
171,35.42,1.9,75.2,Masculino,Preto,Preto,Esfaqueamento,Casa,Amarela,Classe Baixa,Desconhecido
487,28.69,1.62,41.16,Masculino,Verde,Loiro,Contusão,Rua,Amarela,Classe Alta,Desconhecido
994,56.16,1.65,56.91,Masculino,Verde,Preto,Esfaqueamento,Rua,Parda,Classe Alta,Desconhecido
1563,37.21,1.73,63.58,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
934,15.74,1.6,46.97,Feminino,Preto,Ruivo,Contusão,Rua,Negra,Classe Alta,Desconhecido
1099,46.92,1.63,30.4,Masculino,Castanho,Ruivo,Envenenamento,Rua,Parda,Classe Alta,Desconhecido
1610,22.78,1.77,30.18,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
390,10.75,1.67,52.48,Masculino,Verde,Ruivo,Envenenamento,Rua,Branca,Classe Alta,Desconhecido
1613,50.39,1.87,86.91,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
769,53.61,1.82,33.76,Masculino,Preto,Preto,Envenenamento,Rua,Negra,Classe Baixa,Desconhecido
914,30.72,1.77,38.23,Feminino,Azul,Castanho,Envenenamento,Rua,Negra,Classe Baixa,Desconhecido
1239,15.36,1.5,43.79,Masculino,Castanho,Preto,Contusão,Rua,Branca,Classe Baixa,ElBigodon Camacho
729,34.64,1.88,39.65,Masculino,Verde,Preto,Contusão,Rua,Negra,Classe Baixa,Desconhecido
187,27.56,1.54,35.32,Feminino,Castanho,Loiro,Envenenamento,Rua,Branca,Classe Média,Desconhecido
1652,32.64,1.8,70.59,Feminino,Castanho,Ruivo,Estrangulamento,Escola,Parda,Classe Alta,Roberto Chimarildo Tomáz
970,46.48,1.53,38.94,Feminino,Azul,Loiro,Contusão,Casa,Branca,Classe Média,Desconhecido
1102,28.61,1.4,81.65,Feminino,Castanho,Preto,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido
799,57.54,1.82,77.69,Feminino,Preto,Castanho,Estrangulamento,Trabalho,Negra,Classe Baixa,Desconhecido
98,20.91,1.85,71.44,Masculino,Castanho,Castanho,Envenenamento,Casa,Amarela,Classe Baixa,Desconhecido
1737,30.44,1.8,81.62,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1725,19.12,1.8,86.74,Feminino,Azul,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
870,19.37,1.57,36.88,Feminino,Preto,Loiro,Esfaqueamento,Casa,Branca,Classe Alta,Desconhecido
802,28.16,1.65,86.18,Masculino,Azul,Loiro,Contusão,Rua,Negra,Classe Média,Desconhecido
1806,24.28,1.71,84.88,Feminino,Verde,Ruivo,Estrangulamento,Trabalho,Branca,Classe Alta,Roberto Chimarildo Tomáz
566,29.22,1.86,89.06,Feminino,Preto,Preto,Contusão,Casa,Parda,Classe Alta,Desconhecido
308,22.77,1.52,80.12,Masculino,Castanho,Loiro,Estrangulamento,Escola,Amarela,Classe Alta,Desconhecido
981,37.94,1.5,33.71,Feminino,Verde,Castanho,Contusão,Trabalho,Branca,Classe Baixa,Desconhecido
120,55.22,1.89,34.31,Masculino,Verde,Loiro,Estrangulamento,Rua,Parda,Classe Alta,Desconhecido
569,16.73,1.68,36.96,Feminino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,Desconhecido
735,29.17,1.53,51.25,Masculino,Azul,Castanho,Contusão,Trabalho,Negra,Classe Média,Desconhecido
597,30.66,1.53,44.92,Masculino,Preto,Loiro,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido
1511,33.83,1.67,65.62,Masculino,Verde,Preto,Contusão,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
1258,12.38,1.82,44.32,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1706,23.12,1.79,80.64,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
287,36.05,1.9,32.73,Masculino,Azul,Ruivo,Contusão,Rua,Amarela,Classe Baixa,Desconhecido
137,51.6,1.71,50.99,Feminino,Azul,Preto,Contusão,Casa,Branca,Classe Alta,Desconhecido
473,30.99,1.62,57.79,Masculino,Azul,Loiro,Estrangulamento,Trabalho,Amarela,Classe Média,Desconhecido
